x1,x2,x3,x4,v1,v2,v3,v4,a1,a2,a3,a4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11973384221394856,-0.1907496452331543,-0.12767065048217774,0.058393543958663946
-6.286947339356106e-06,-9.213361293989871e-06,-6.2516420511433855e-06,1.0938629370555805e-06,-0.0012573894678712212,-0.0018426722587979744,-0.0012503284102286772,0.0002187725874111161,-0.13174405136029566,-0.17778480652644058,-0.12239503156355769,-0.014639026476440727
-2.3600019839655266e-05,-3.453047622652671e-05,-2.2595443680370482e-05,1.0931639417500434e-06,-0.0022052250321886115,-0.0032207507277093933,-0.002018431915616742,-0.00021891238647222356,-0.057823061503182394,-0.09783088725584321,-0.031225669514055254,-0.07289796830022721
-4.604058480659404e-05,-6.95861252530833e-05,-4.5906892529531447e-05,-6.343614924665307e-06,-0.002282887961199143,-0.0037903790776019257,-0.0026438578542154513,-0.0012684433868108468,0.042290475701076136,-0.016094782722663292,-0.09385951820568661,-0.13700823176749743
-6.507097034815832e-05,-0.00010468856111710879,-7.663625286148575e-05,-2.6569167613700957e-05,-0.0015231891471137135,-0.0032301080952031706,-0.003502014212175411,-0.0027766671509962823,0.10964928711600974,0.1281489792024143,-0.07777175338630526,-0.1646365210695897
-7.450545927589893e-05,-0.0001315147520714274,-0.00011335414350400343,-6.18765053380713e-05,-0.00036370863843440877,-0.0021351300956605527,-0.003841563916328123,-0.004284800393877786,0.12224681461985121,0.09084662070610927,0.009861812555762905,-0.13699012750671113
-7.269855199946781e-05,-0.00014957791517718316,-0.00014942966269166478,-0.00011157132737355314,0.0007250900937206335,-0.0014775025254905984,-0.0033735399212041477,-0.005654164013218582,0.09551293181115725,0.04067889332788155,0.08374298646903211,-0.13688259636144795
-6.259112057269697e-05,-0.000161137069318151,-0.00018025671235650788,-0.0001724316648570751,0.0012963961916335352,-0.000834328302702967,-0.0027918700117644728,-0.006517903483485806,0.018748287771423094,0.08795595122964472,0.03259099541890287,-0.03586529769199687
-5.085225452228513e-05,-0.00016667345272428227,-0.00020821919895098898,-0.00023580854406823591,0.0010513770184488317,-0.000272948378523288,-0.002800627307131747,-0.006157472358746358,-0.06775212240836379,0.02432003360629109,-0.03434245449235773,0.10795152263988661
-4.534482021698826e-05,-0.00016990590170235708,-0.00023767145155308784,-0.0002883666463929634,5.010984261054276e-05,-0.0003735414170916741,-0.003089823213288026,-0.004354148106199135,-0.132501312759294,-0.04443864131996832,-0.02349672673889802,0.2527133278695579
-5.1144188342525316e-05,-0.00017798698857857657,-0.0002671112575965427,-0.0003202865811678481,-0.001209983467717954,-0.001242675958152225,-0.00279813799540295,-0.0020298388487778075,-0.11951734930640534,-0.12938826689214183,0.08183377031591321,0.2121485236147076
-6.707593872554352e-05,-0.0001961895577496417,-0.0002905790173497491,-0.00033115304187323117,-0.0019763666088856878,-0.002397837876060802,-0.0018954139552383228,-0.0001434532922988082,-0.03375927892714142,-0.10164411668957357,0.09871103771701228,0.1651285876810923
-8.629898371014036e-05,-0.0002229352926265502,-0.0003051491359617653,-0.00032731649449419724,-0.001868242388033679,-0.002951309099320896,-0.001018609767164916,0.0009107627681055935,0.0553841230975432,-0.009050127962445254,0.07664979989766907,0.045714624399788045
-0.00010074628294728936,-0.00024991494663207807,-0.000311930076342711,-0.00031727532941498216,-0.0010212174593961225,-0.0024446217017846787,-0.0003375783090242253,0.0010974702477374214,0.11402086262996808,0.11038760746968873,0.05955649173046906,-0.008373128473422448
-0.00010560704994973385,-0.0002665020190082639,-0.0003128005311565916,-0.00030822047130550217,4.9064058907225374e-05,-0.0008727927734524835,0.00016348734624810422,0.0007135013741585779,0.1000354410307015,0.2039781781967503,0.04065663932399685,-0.06842064624234626
-0.00010000914143055146,-0.00026455545142197714,-0.0003097495515829479,-0.0003040277811655462,0.001070517644929253,0.0012621062907098317,0.00044670856848063776,0.0001250366538326134,0.104255276173704,0.2230016346357127,0.01598760512250985,-0.049272297822846645
-8.592760027028746e-05,-0.00024243597930916346,-0.0003027666325269762,-0.0003050035631515282,0.0017457905871235463,0.003161788131852905,0.0009498752427136974,-0.0003201930510290135,0.030799312265154644,0.15693473359290194,0.08464572972410209,-0.03977364314947873
-6.775396334238275e-05,-0.00020601004843927572,-0.00028773645217407913,-0.00030701262832561073,0.0018889367984573956,0.004123398042124643,0.002056160827865719,-8.161998378749077e-05,-0.0021700699983847604,0.03538724846144564,0.1366113873063022,0.08748825659778328
-5.012644532822384e-05,-0.0001660789911816519,-0.0002612421873063432,-0.0003019290195922376,0.0016365668043743862,0.0038628134094001215,0.0032426921456814675,0.001098341730462118,-0.0483039288182171,-0.08750417500634983,0.10069487625684745,0.14850408625213843
-3.6794435109525355e-05,-0.00013249546710255325,-0.00022509900526530323,-0.0002814415898315344,0.0010298352393653112,0.002853891406419608,0.0039859442625265265,0.002999144221678517,-0.07304238418359787,-0.11428022558975287,0.04795554711216435,0.23165641199114137
-3.0027973106063552e-05,-0.00010821607507239137,-0.0001843374650283036,-0.00023836758673491856,0.00032345716132704924,0.002001986999612767,0.004166363784873402,0.005615656397644655,-0.06823323142405452,-0.056100655771615326,-0.01187164264278931,0.2916460232020862
-2.9113785544223718e-05,-9.024646202656375e-05,-0.00014374476286059824,-0.00017025583356352838,-0.00014061964895908257,0.0015919356095527568,0.003952176648667668,0.008006694236633381,-0.024582130633171842,-0.025909622240386676,-0.030965784598357388,0.18656154459565888
-3.072254914793628e-05,-7.400379930914135e-05,-0.00010412811401883982,-8.552712153776176e-05,-0.00018113307178342972,0.0016565969339317236,0.003971153119684016,0.008939048168519944,0.016479446068302414,0.03884188711618003,0.034761078801626905,-9.07582183463651e-05
-3.1064161429739116e-05,-5.512783976173097e-05,-6.177798819038957e-05,1.1180855094523395e-07,0.00011281061542286233,0.0021185949755503533,0.004498872046006034,0.008188737849221453,0.042309291372956,0.05355772120754593,0.07078270646277676,-0.14997130564135175
-2.719373151433396e-05,-3.077349822997318e-05,-1.3633514171918387e-05,7.242182576404597e-05,0.0006612753676581691,0.002752273330801204,0.005130022757688202,0.006273265593398695,0.06738365907410537,0.07317794984262421,0.05544743587365683,-0.23312314552320001
-1.7660373317154422e-05,1.1022207718682124e-06,3.835570711101081e-05,0.0001230214686850183,0.0012453962717777383,0.003622870469567074,0.005267821498897638,0.0038466629907957716,0.04944052174980845,0.10094147791054969,-0.027887687631769603,-0.2521973749973846
-3.2859656770942073e-06,4.186502888894535e-05,8.736954664027974e-05,0.00015080706854743843,0.0016294852562343046,0.004529691153848354,0.004534946406956147,0.001710456981688254,0.027377275141504787,0.08042265894570627,-0.11868733075652851,-0.1750438268241189
1.3308243862638028e-05,8.811247001002385e-05,0.0001250751505210691,0.00016169051571619819,0.0016893566517121425,0.004719797070367346,0.003006174369201725,0.0004662324520636966,-0.0154029960459372,-0.042401475641907826,-0.18706707679435594,-0.07380107910079259
2.9209203742022105e-05,0.0001311133988918945,0.0001470572731149586,0.00016542583181003868,0.001490835324164673,0.0038803887060067863,0.0013902501495761754,0.0002808307667044018,-0.024301269463556707,-0.12548019723020415,-0.136117767130754,0.036720742028933634
4.242036169875709e-05,0.00016185874190941386,0.00015669341030247864,0.0001712055859338092,0.0011513962671823239,0.0022686798974970845,0.0005369772879278323,0.0008751200580497002,-0.043586541932913114,-0.19686156447173625,-0.03453680519891464,0.08213711624012604
5.0961494567208715e-05,0.00017372555117101734,0.0001617901706417023,0.00018415727311209382,0.000556830306508001,0.00010468195482361007,0.00048237477991690036,0.001715217377607226,-0.07532665020195145,-0.2359380240629586,0.023616303596728255,0.08588234767137914
5.242986362084866e-05,0.00016447747593886807,0.00016762643420506577,0.0002040550574906684,-0.0002631564957800124,-0.001954297001253463,0.0006848779327557927,0.0022643394981076885,-0.08867071025565121,-0.17585776715245593,0.016884326971050218,0.023942076428713377
4.548567735581935e-05,0.0001407092755284895,0.00017406698178428382,0.00022549809589632279,-0.0011256807572258489,-0.002799343080822253,0.0006032315830878177,0.00202426818302319,-0.08383414203351608,0.006848551238697875,-0.03321359690464523,-0.07195633944561308
3.1338015880753246e-05,0.00011668558121195304,0.0001767147351490668,0.00023997803412340775,-0.0017038515377873725,-0.0020053957824850387,-7.368091013122116e-05,0.0008717194623938027,-0.03180001407878863,0.15194090842874497,-0.10216890173916254,-0.15855340468026435
1.501321638071691e-05,0.00010467041250436006,0.00017148563133605177,0.00024132024158448132,-0.0015611083622198946,-0.00039763795903355694,-0.0009721398524717846,-0.00060327797017909,0.06034864919228422,0.16961065626155136,-0.07752288672895014,-0.13644608183431417
3.593526328177297e-06,0.00010776790377462194,0.00015972129409310226,0.00022899098251382072,-0.0007228296482880278,0.001017136213085934,-0.001380727596118118,-0.0018625738439530285,0.10730709359408913,0.11334417816234682,-0.00419466200031654,-0.11541309292047353
1.910521606642313e-06,0.00012017084215032326,0.00014759187129426255,0.00020643119871467658,0.0003862287039810312,0.0014634514620543292,-0.0010451569636498249,-0.0026493829158758006,0.11450457685972265,-0.02408112836866777,0.07130878849397515,-0.04194872146408091
1.057640385927294e-05,0.0001318731345410419,0.00014078439236672516,0.00017889059518611056,0.0013469477465450942,0.0008770070160893991,-0.0003163388218576532,-0.002858737789837403,0.07763923165308995,-0.09320776082431825,0.07445483986445917,7.774667176041472e-05
2.6023733474573102e-05,0.00013709627146623032,0.00013927172108720774,0.0001534861515603673,0.0017425181765149385,0.00016762036894828484,1.3804565954170429e-05,-0.0022221509353112508,0.001474854340878906,-0.04866956860390459,-0.008426162302094434,0.12723962423347002
4.193439502908907e-05,0.00013724759613889024,0.00013698159958773053,0.000137960030745854,0.0014396141343882554,-0.0001373554344162999,-0.0004718288658496119,-0.0008830732275914067,-0.06205566276621555,-0.012325592069012362,-0.08870052405866202,0.1405759173104988
5.226837041501882e-05,0.00013517367561318377,0.00012900980956947404,0.00013538523732331472,0.0006271809427976946,-0.00027742867072499494,-0.0011225291378016875,0.0003681145430835485,-0.10043097555189662,-0.015689055192726648,-0.0414395303317531,0.10966163682449226
5.308740689940792e-05,0.0001311558897533154,0.00011701576511570483,0.00014267639788477127,-0.0004633736459198752,-0.0005261285012486802,-0.0012762797529521533,0.0010901175692077623,-0.11767994219161731,-0.034050910912010415,0.010689407301659931,0.03473896840035051
4.346970354112446e-05,0.00012273545650089132,0.00010720488554275041,0.00015193408410900283,-0.0014601670257368168,-0.0011579581492361332,-0.0006858961616387301,0.0007614196756385487,-0.08167873377177104,-0.09231501868548019,0.10738731096102469,-0.10047854711419324
2.6685272118291238e-05,0.00010812861860721271,0.00010505613594954938,0.0001525224540031191,-0.0018967192588298278,-0.0017634094294995887,0.00025614624299852317,-0.0006437456968152939,-0.005631712846831172,-0.028775237367210896,0.08102116996642597,-0.1805545273765753
9.941764441070064e-06,9.04982954684774e-05,0.00010885622734525292,0.00013869805150101114,-0.0014519822766144066,-0.0017626551982474741,0.0005038720361421855,-0.002121134803606298,0.09457910928991542,0.028926083617633838,-0.031476011337693496,-0.1149232939816256
