time,x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
8.48,-0.009541149828904673,-0.0053042283655839965,-0.001936000000000031,-0.01,0.007501110696304583,0.003942960442810806,-0.0003999999999999859,0.01,0.006208307155308457,0.004140041308527631,-0.013200000000000364,0.0,-0.020772307677189183,-0.010434982361767348,0.02000000000000028,0.0,0.041013430260756545,0.02148669789249813,5.551115123125783e-14,0.0,-0.07400864246703143,-0.04099131542525902,-2.6645352591003757e-15,0.0
8.49,-0.009477015865416603,-0.005261753518451908,-0.0020680000000000208,-0.01,0.007289686274214116,0.0038365605501410787,-0.00019999999999999906,0.01,0.006617106968121178,0.004353759707483085,-0.013199999999999254,0.0,-0.0215021442219564,-0.01084047474933339,0.020000000000000278,0.0,0.04073774505658301,0.021253045754713207,0.0,0.0,-0.07192265345863236,-0.040087199575039034,0.0,0.0
8.5,-0.009408807689542251,-0.005217153171434337,-0.0022000000000000105,-0.01,0.007071067811865464,0.0037261509478241426,1.1102230246251566e-17,0.01,0.007023062056440099,0.004565102223621886,-0.013200000000000364,0.0,-0.022210760746361802,-0.011236726353268112,0.020000000000000278,0.0,0.04044454650983331,0.021011581824795678,-5.417888360170764e-14,0.0,-0.06976568547452522,-0.03914350538653877,-5.284661597215745e-14,0.0
8.51,-0.009336554624287804,-0.005170451473979472,-0.0023320000000000224,-0.01,0.006845471059286889,0.0036118260230757213,0.00019999999999999795,0.01,0.0074259978983178265,0.004773991343978989,-0.013200000000000336,0.0,-0.022897457931446874,-0.01162334485706415,0.019999999999999223,0.0,0.04013396066781055,0.02076242829606212,5.684341886080802e-14,0.0,-0.06753986718190252,-0.038160944634193505,2.886579864025407e-15,0.0
8.52,-0.009260287731575898,-0.005121673344554759,-0.0024640000000000118,-0.01,0.006613118653236536,0.0034936840506828645,0.00039999999999998706,0.01,0.007825741269796294,0.00498035078954312,-0.013199999999999226,0.0,-0.023561558089999823,-0.011999945245951965,0.020000000000000337,0.0,0.03980612105296072,0.020505709735844008,1.4432899320127035e-15,0.0,-0.06524739519458578,-0.03714026568308404,7.771561172376096e-14,0.0
8.53,-0.00918003979889188,-0.005070844458188613,-0.0025960000000000015,-0.01,0.006374239897486903,0.003371827118156687,0.0005999999999999962,0.01,0.008222120319377024,0.00518410553869586,-0.013200000000000309,0.0,-0.02420240583533856,-0.012366150170725815,0.020000000000000778,0.0,0.039461168604940255,0.020241553024873182,-5.484501741648273e-14,0.0,-0.0628905319054005,-0.036082253057740266,-3.352873534367973e-14,0.0
8.540000000000001,-0.009095845325188345,-0.005017991233780834,-0.002728000000000036,-0.01,0.006129070536529731,0.003246361047268331,0.0008000000000000296,0.01,0.008614964641895151,0.00538518185004061,-0.013200000000000323,0.0,-0.024819368728107916,-0.012721590307106817,0.019999999999999667,0.0,0.039099251620286546,0.01997008729659333,5.340172748447003e-14,0.0,-0.060471603254167894,-0.03498772697890551,-7.749356711883593e-14,0.0
8.55,-0.009007740506053966,-0.0049631408211877935,-0.0028600000000000257,-0.01,0.005877852522924712,0.0031173953120145347,0.0010000000000000165,0.01,0.00900410535178281,0.005583507284627753,-0.01319999999999924,0.0,-0.025411837900422007,-0.013065904710303972,0.019999999999999227,0.0,0.03872052568896028,0.01969144387618016,-1.3322676295501878e-15,0.0,-0.057992996431539545,-0.03385754286728615,3.2862601528904634e-14,0.0
8.56,-0.008915763218152692,-0.004906321088088282,-0.0029920000000000155,-0.01,0.005620833778521302,0.002985042953062257,0.0012000000000000055,0.01,0.00938937515567434,0.005779010727564204,-0.01320000000000035,0.0,-0.025979228656738684,-0.013398741164452527,0.020000000000000323,0.0,0.038325153626865005,0.01940575621873125,-5.551115123125783e-14,0.0,-0.05545715752290192,-0.032692590815309286,4.951594689828198e-14,0.0
8.57,-0.008819953002940483,-0.004847560606636512,-0.0031240000000000274,-0.01,0.005358267949789949,0.00284942048872549,0.0014000000000000145,0.01,0.009770608424320093,0.0059716224090023695,-0.01320000000000035,0.0,-0.02652098105088002,-0.013719756526610144,0.02000000000000022,0.0,0.037913305406151676,0.01911315984760198,5.551115123125783e-14,0.0,-0.05286658909504749,-0.03149379502725769,-5.417888360170764e-14,0.0
8.58,-0.008720351049666295,-0.004786888639908237,-0.0032560000000000167,-0.01,0.005090414157503712,0.00271064782253006,0.0016000000000000014,0.01,0.010147641263797358,0.006161273924516236,-0.01319999999999924,0.0,-0.027036560438639612,-0.014028617064997667,0.01999999999999924,0.0,0.03748515808247388,0.018813792292432907,-1.4432899320127035e-15,0.0,-0.05022384772663502,-0.030262113227218945,5.995204332975845e-15,0.0
8.59,-0.00861700017766454,-0.0047243351281461895,-0.0033880000000000065,-0.01,0.0048175367410171685,0.002568848147425542,0.0017999999999999906,0.01,0.010520311585969555,0.00634789825485102,-0.013200000000000378,0.0,-0.0275254580054127,-0.014324998791154508,0.020000000000000337,0.0,0.03704089571820257,0.018507793026404207,-5.551115123125783e-14,0.0,-0.04753154148410643,-0.028998536034458677,5.484501741648273e-14,0.0
8.6,-0.008509944817946908,-0.0046599306748112196,-0.0035200000000000188,-0.01,0.00453990499739547,0.002424147846706976,0.0019999999999999996,0.01,0.010888459178161392,0.006531429785044313,-0.01320000000000035,0.0,-0.02798719126832172,-0.014608587785686827,0.020000000000000337,0.0,0.03658070930363322,0.018195303403823304,5.972999872483342e-14,0.0,-0.04479232734849692,-0.027704086308099285,-3.397282455352979e-14,0.0
8.61,-0.008399230994101317,-0.004593706532445306,-0.003652000000000008,-0.01,0.004257792915650746,0.002276676391711812,0.002199999999999989,0.01,0.011251925772042204,0.006711804322927478,-0.013199999999999185,0.0,-0.02842130455238262,-0.014879080517316484,0.019999999999999657,0.0,0.036104796675262896,0.01787646659744563,1.3322676295501878e-15,0.0,-0.04200890859375628,-0.02637981846025561,-3.397282455352979e-14,0.0
8.620000000000001,-0.008284906302506048,-0.00452569458835266,-0.0037840000000000204,-0.01,0.003971478906347779,0.002126566236360626,0.0024000000000000197,0.01,0.011610555111666698,0.0068889591169932485,-0.013200000000000323,0.0,-0.0288273694401969,-0.015136184154891971,0.019999999999999657,0.0,0.03561336242996782,0.017551427535026032,-5.828670879282072e-14,0.0,-0.03918403211812227,-0.025026817737263785,3.4638958368304884e-14,0.0
8.63,-0.008167019891867968,-0.004455927350105432,-0.003916000000000032,-0.01,0.00368124552684677,0.0019739527086139524,0.002600000000000009,0.01,0.011964193020641611,0.007062832873628022,-0.01320000000000035,0.0,-0.029204985194745126,-0.015379616872061797,0.02000000000000035,0.0,0.03510661783743618,0.01722033283637664,5.2735593669694936e-14,0.0,-0.03632048573344404,-0.02364619947055524,2.7755575615628914e-14,0.0
8.64,-0.00804562244209322,-0.004384437930880103,-0.004048000000000022,-0.01,0.003387379202452889,0.0018189738989193964,0.002800000000000018,0.01,0.012312687468415406,0.0072333657737207735,-0.013199999999999268,0.0,-0.02955377915486576,-0.015609108144303066,0.020000000000000212,0.0,0.034584780749780775,0.01688333075025894,0.0,0.0,-0.03342109541423577,-0.022239108296965848,-5.695444116327053e-14,0.0
8.65,-0.007920766142499664,-0.004311260034631019,-0.004180000000000012,-0.01,0.0030901699437494677,0.0016617705457278977,0.003000000000000005,0.01,0.012655888635637214,0.007400499488633194,-0.01320000000000035,0.0,-0.029873407103029825,-0.015824399038001105,0.019999999999999213,0.0,0.034048075506979636,0.016540571090459588,-5.4067861299245124e-14,0.0,-0.03048872250905177,-0.020806717348715198,6.8833827526759706e-15,0.0
8.66,-0.007792504669380482,-0.004236427941107442,-0.004312000000000023,-0.01,0.002789911060392305,0.001502485918159381,0.003199999999999994,0.01,0.012993648978554984,0.007564177195529959,-0.01320000000000035,0.0,-0.030163553605046786,-0.01602524249127736,0.02000000000000035,0.0,0.03349673284090493,0.01619220517256914,5.4067861299245124e-14,0.0,-0.027526260915700762,-0.019350227412820886,5.007105841059456e-14,0.0
8.67,-0.00766089316292857,-0.004159976490720424,-0.004444000000000013,-0.01,0.0024868988716485445,0.0013412656959023571,0.0034000000000000033,0.01,0.013325823292455297,0.0077243435920845704,-0.013199999999999268,0.0,-0.030423932321343827,-0.016211403586257514,0.020000000000000212,0.0,0.03293098977664233,0.01583838575067753,-1.4432899320127035e-15,0.0,-0.02453663422593899,-0.017870866061863944,-1.3322676295501878e-15,0.0
8.68,-0.007525988203531381,-0.004081941069265754,-0.004576000000000003,-0.01,0.0021814324139654414,0.0011782578464342376,0.00359999999999999,0.01,0.013652268774087817,0.007880944910543503,-0.013200000000000378,0.0,-0.030654286289565555,-0.016382659812514633,0.020000000000000323,0.0,0.03235108952953436,0.015479266953226711,-5.2735593669694936e-14,0.0,-0.021522792840574345,-0.016369886755430274,-2.6423307986078726e-14,0.0
8.69,-0.00738784778744682,-0.004002357592509557,-0.004708000000000015,-0.01,0.0018738131458572466,0.0010136124996520716,0.0038000000000000013,0.01,0.01397284508304597,0.008033928931149098,-0.013200000000000323,0.0,-0.030854388178155306,-0.016538801321366113,0.019999999999999685,0.0,0.03175728140116041,0.015115004219694694,6.106226635438361e-14,0.0,-0.01848771105720548,-0.014848567912464361,-3.3306690738754696e-14,0.0
8.700000000000001,-0.007246531301870442,-0.003921262490642761,-0.0048400000000000274,-0.01,0.0015643446504022933,0.0008474818200068928,0.0040000000000000105,0.01,0.014287414402111065,0.008183244994937416,-0.013199999999999157,0.0,-0.031024040510709686,-0.016679631170763938,0.019999999999999657,0.0,0.031149820672719097,0.014745754237312558,0.0,0.0,-0.015434384135171841,-0.013308211955888716,3.064215547965432e-14,0.0
8.71,-0.00710209949940458,-0.003838692692610798,-0.004972000000000016,-0.01,0.001253332335643011,0.0006800198762367706,0.004200000000000021,0.01,0.014595841496500395,0.00832884401589537,-0.013200000000000323,0.0,-0.03116307586085877,-0.016804965560483907,0.020000000000000295,0.0,0.03052896849415132,0.01437167487698987,-6.23945339839338e-14,0.0,-0.012365825339313075,-0.011750144329293,3.4638958368304884e-14,0.0
8.72,-0.006954614471940441,-0.003754685610324857,-0.005104000000000029,-0.01,0.0009410831331851312,0.0005113825087972217,0.004400000000000008,0.01,0.014897993771994078,0.008470678492477207,-0.013200000000000406,0.0,-0.03127135701749594,-0.016914634057349793,0.02000000000000035,0.0,0.029894991772459023,0.013992925130107692,5.551115123125783e-14,0.0,-0.009285062966737367,-0.010175712486961586,2.6645352591003757e-15,0.0
8.73,-0.006804139623964704,-0.003669279122761258,-0.005236000000000018,-0.01,0.0006279051952931057,0.00034172719508978195,0.00460000000000002,0.01,0.015193741331949562,0.008608702518497519,-0.013199999999999212,0.0,-0.031348777120193516,-0.017008479810223135,0.02000000000000035,0.0,0.029248163057527643,0.013609665045445918,4.107825191113079e-15,0.0,-0.006195137357973168,-0.008586284856968662,-6.250555628639631e-14,0.0
8.74,-0.006650739645301456,-0.0035825115599549106,-0.005368000000000007,-0.01,0.00031410759078127437,0.0001712129125927663,0.0048000000000000065,0.01,0.015482957033144618,0.00874287179338612,-0.013200000000000323,0.0,-0.0313952597646554,-0.01708635975448916,0.019999999999999102,0.0,0.028588760423770565,0.01322205566536866,-5.828670879282072e-14,0.0,-0.0030990978967635474,-0.006983249778679923,0.0,0.0
8.75,-0.006494480483301819,-0.0034944216868935387,-0.00550000000000002,-0.01,1.1021821192326179e-17,6.01712535286036e-18,0.004999999999999993,0.01,0.015765516540424962,0.008873143631804886,-0.013200000000000378,0.0,-0.031410759078128785,-0.017148144805796732,0.02000000000000035,0.0,0.02791706735119137,0.012830258963010821,5.2735593669694936e-14,0.0,-8.837375276016246e-14,-0.0053680144145253905,6.250555628639631e-14,0.0
8.76,-0.006335429314492964,-0.0034050486873188164,-0.005632000000000009,-0.01,-0.0003141075907812879,-0.000171749983523161,0.005200000000000005,0.01,0.016041298380168434,0.00899947697264633,-0.013199999999999268,0.0,-0.03139525976465717,-0.017193720042779668,0.02000000000000035,0.0,0.027233372604096973,0.012434437779600405,0.0,0.0,0.0030990978968523653,-0.003742003637708269,-5.551115123125783e-14,0.0
8.77,-0.006173654515698458,-0.003314432147440616,-0.005763999999999999,-0.01,-0.0006279051952931191,-0.00034387440085558,0.005399999999999992,0.01,0.016310183992506888,0.009121832387396889,-0.013200000000000378,0.0,-0.03134877712019174,-0.017222984878550895,0.01999999999999924,0.0,0.026537970105792175,0.012034755761078597,-5.2735593669694936e-14,0.0,0.00619513735811239,-0.0021066588963430943,-3.6193270602780103e-14,0.0
8.78,-0.006009225634642832,-0.0032226120395708827,-0.0058960000000000115,-0.01,-0.0009410831331851093,-0.0005162096810941715,0.005599999999999981,0.01,0.016572057782284266,0.009240172087867898,-0.013200000000000323,0.0,-0.03127135701749493,-0.01723585322070653,0.01999999999999963,0.0,0.02583115881286513,0.011631377295933498,2.7755575615628914e-15,0.0,0.00928506296661058,-0.00046343705329165985,7.771561172376096e-14,0.0
8.790000000000001,-0.0058422133600527495,-0.0031296287056832455,-0.006028000000000024,-0.01,-0.0012533323356430598,-0.0006885914652697338,0.005800000000000012,0.01,0.016826807168764224,0.009354459933315573,-0.013200000000000323,0.0,-0.031163075860859507,-0.017232253619616725,0.020000000000000795,0.0,0.025113242586894957,0.011224467452944975,-2.7755575615628914e-15,0.0,0.012365825339212266,0.00118619079550486,3.6193270602780103e-14,0.0
8.8,-0.005672689491267526,-0.0030355228409045592,-0.006160000000000035,-0.01,-0.0015643446504023419,-0.0008608547534865293,0.0060000000000000235,0.01,0.0170743226340222,0.009464661436926813,-0.013200000000000378,0.0,-0.03102404051071067,-0.017212129404796432,0.02000000000000035,0.0,0.024384530063209953,0.010814191918742888,5.551115123125783e-14,0.0,0.015434384135248447,0.0028407405239095906,-8.604228440844963e-14,0.0
8.81,-0.005500726907372312,-0.0029403354769447134,-0.006292000000000026,-0.01,-0.0018738131458572599,-0.001032834053365655,0.00620000000000001,0.01,0.017314497770028414,0.009570743771690426,-0.013199999999999212,0.0,-0.030854388178154543,-0.017175438809138535,0.019999999999999074,0.0,0.023645334518876848,0.010400716936393106,2.7755575615628914e-15,0.0,0.018487711057256773,0.004498716199830444,0.0,0.0
8.82,-0.005326399535866964,-0.002844107965470755,-0.006424000000000014,-0.01,-0.0021814324139654197,-0.0012043635296692928,0.006399999999999997,0.01,0.017547229324399727,0.009672675775654671,-0.013200000000000323,0.0,-0.03065428628956554,-0.017122155080799825,0.02000000000000035,0.0,0.02289597373727803,0.009984209243434294,-5.828670879282072e-14,0.0,0.02152279284053482,0.006158611329697972,6.38378239159465e-14,0.0
8.83,-0.0051497823208843255,-0.002746881961431624,-0.006556000000000026,-0.01,-0.0024868988716485576,-0.0013752771549816443,0.006600000000000009,0.01,0.017772417244773964,0.009770427956559108,-0.013200000000000378,0.0,-0.030423932321343855,-0.01705226658254458,0.02000000000000035,0.0,0.022136769871824113,0.00956483601081154,5.2735593669694936e-14,0.0,0.024536634226022258,0.007818910120918732,-5.551115123125783e-14,0.0
8.84,-0.0049709511909714925,-0.002648699406339577,-0.006688000000000016,-0.01,-0.0027899110603922836,-0.001545408861320177,0.006799999999999995,0.01,0.0179899647218362,0.009863972495870899,-0.013199999999999268,0.0,-0.030163553605045107,-0.016965776878381453,0.01999999999999924,0.0,0.0213680493081726,0.009142764782387791,0.0,0.0,0.027526260915617495,0.0094780887624909,-2.6645352591003757e-15,0.0
8.85,-0.004789983026447609,-0.00254960251151421,-0.006820000000000007,-0.01,-0.003090169943749447,-0.001714592692549266,0.0069999999999999845,0.01,0.018199778230937408,0.00995328325220686,-0.013200000000000378,0.0,-0.02987340710303152,-0.016862704807294765,0.020000000000000295,0.0,0.020590142522564525,0.008718163413634794,-5.2735593669694936e-14,0.0,0.030488722508931865,0.011134616723882163,7.505107646466058e-14,0.0
8.86,-0.004606955626352752,-0.002449633741295444,-0.006952000000000018,-0.01,-0.0033873792024529015,-0.001882662957466065,0.007199999999999993,0.01,0.01840176757228748,0.010038335764143591,-0.013200000000000323,0.0,-0.029553779154866483,-0.016743084543903816,0.02000000000000074,0.0,0.01980338394045056,0.008291200011800837,6.106226635438361e-14,0.0,0.03342109541436855,0.012786958068897514,-3.064215547965432e-14,0.0
8.870000000000001,-0.004421947675001835,-0.0023488357962313244,-0.00708400000000003,-0.01,-0.0036812455268468154,-0.0020494543834273645,0.007400000000000026,0.01,0.018595845909746445,0.010119107252442888,-0.013199999999999157,0.0,-0.0292049851947441,-0.016606965645916794,0.019999999999999685,0.0,0.01900811179341577,0.007862042876466524,0.0,0.0,0.03632048573351443,0.014433572784541604,-8.038014698286133e-14,0.0
8.88,-0.004235038708157798,-0.002247251596246573,-0.007216000000000019,-0.01,-0.003971478906347824,-0.0022148022703844233,0.007600000000000014,0.01,0.018781929808155823,0.010195576621672933,-0.013200000000000323,0.0,-0.02882736944019615,-0.016454413088212966,0.01999999999999913,0.0,0.018204667972339772,0.007430860439379572,-6.106226635438361e-14,0.0,0.03918403211802901,0.01607291812497391,3.3306690738754696e-14,0.0
8.89,-0.004046309078838726,-0.00214492426379787,-0.007348000000000032,-0.01,-0.004257792915650726,-0.0023785426451916167,0.0078000000000000005,0.01,0.018959939269193232,0.010267724461230476,-0.013200000000000378,0.0,-0.028421304552383536,-0.016285507283417322,0.02000000000000035,0.0,0.017393397881143913,0.0069978212058231515,5.2735593669694936e-14,0.0,0.04200890859372075,0.017703449968108353,6.106226635438361e-14,0.0
8.9,-0.0038558399227739417,-0.0020418971070219677,-0.007480000000000021,-0.01,-0.004539904997395482,-0.002540512416052763,0.008000000000000012,0.01,0.019129797765778694,0.010335533045789394,-0.013199999999999268,0.0,-0.02798719126832175,-0.016100344088850804,0.02000000000000035,0.0,0.016574650289042148,0.006563093696401845,0.0,0.0,0.044792327348545546,0.019323624183538834,-2.6645352591003757e-15,0.0
8.91,-0.0036637131235231603,-0.0019382136028820865,-0.007612000000000011,-0.01,-0.004817536741017149,-0.002700549526968626,0.008199999999999999,0.01,0.01929143227497407,0.010398986335158511,-0.013200000000000378,0.0,-0.027525458005412645,-0.015899034799746553,0.020000000000000295,0.0,0.015748777179111828,0.00612684638815697,-5.2735593669694936e-14,0.0,0.047531541484032935,0.02093189801190465,-2.6645352591003757e-15,0.0
8.92,-0.0034700112772744684,-0.0018339173803188019,-0.0077440000000000234,-0.01,-0.005090414157503723,-0.0028584931120476872,0.00840000000000001,0.01,0.019444773309360924,0.01045806997355253,-0.013200000000000323,0.0,-0.02703656043864111,-0.01568170612861272,0.020000000000000295,0.0,0.014916133597723036,0.005689247657272967,6.106226635438361e-14,0.0,0.050223847726704296,0.022526731454163507,-5.839773109528323e-14,0.0
8.93,-0.00327481765733595,-0.0017290522034110404,-0.007876000000000011,-0.01,-0.00535826794978996,-0.003014183649540874,0.008599999999999997,0.01,0.019589754946928523,0.010512771288303968,-0.013199999999999157,0.0,-0.026520981050878578,-0.015448500170663293,0.01999999999999913,0.0,0.014077077502651636,0.005250465722282827,-2.7755575615628914e-15,0.0,0.05286658909516406,0.02410658866876303,-3.064215547965432e-14,0.0
8.94,-0.0030782161783359063,-0.0016236619545527272,-0.008008000000000001,-0.01,-0.0056208337785212835,-0.0031674631154609465,0.008799999999999983,0.01,0.01972631485941395,0.010563079287998184,-0.013200000000000378,0.0,-0.02597922865673785,-0.015199574355237472,0.019999999999999685,0.0,0.013231969607698568,0.004810668586592293,-5.828670879282072e-14,0.0,0.05545715752273028,0.025669939376799844,8.604228440844963e-14,0.0
8.950000000000001,-0.002880291360147644,-0.0015177906176510624,-0.008140000000000036,-0.01,-0.0058778525229247515,-0.0033181751366456436,0.009000000000000017,0.01,0.01985439433908251,0.01060898466003582,-0.013200000000000323,0.0,-0.025411837900423895,-0.014935101383127258,0.02000000000000085,0.0,0.012381173228357967,0.004370023982658067,5.551115123125783e-14,0.0,0.057992996431456945,0.027215260273231734,3.3306690738754696e-14,0.0
8.96,-0.0026811282915542296,-0.0014114822613519966,-0.008272000000000026,-0.01,-0.0061290705365297975,-0.003466165143123513,0.009200000000000028,0.01,0.01997393832398113,0.01065047976765135,-0.013199999999999268,0.0,-0.024819368728108637,-0.014655269149772804,0.02000000000000035,0.0,0.011525054126368728,0.003928699316709139,-2.7755575615628914e-15,0.0,0.06047160325436529,0.02874103644251369,-8.337774914934926e-14,0.0
8.97,-0.00248081259366803,-0.00130478102229804,-0.008404000000000016,-0.01,-0.006374239897486913,-0.0036112805196410937,0.009400000000000016,0.01,0.020084895421609877,0.010687558646369999,-0.013200000000000378,0.0,-0.024202405835336616,-0.014360280654276997,0.019999999999999185,0.0,0.01066398035098981,0.003486861612823966,-5.551115123125783e-14,0.0,0.06289053190544203,0.030245762778483676,0.0,0.0
8.98,-0.0022794303831220404,-0.0011977310884246012,-0.008536000000000028,-0.01,-0.00661311865323652,-0.003753370756209047,0.009600000000000003,0.01,0.020187217931000923,0.010720216999907828,-0.013200000000000378,0.0,-0.023561558089999823,-0.014050353894203144,0.02000000000000035,0.0,0.009798322081521649,0.003044677458722056,5.551115123125783e-14,0.0,0.06524739519442191,0.031727945407052704,5.562217353372034e-14,-50.00000000000213
8.99,-0.00207706823504802,-0.001090376682299888,-0.008668000000000018,-0.01,-0.0068454710592869,-0.003892287597525151,0.009800000000000014,0.01,0.02028086186324031,0.01074845219554444,-0.013199999999999268,0.0,-0.022897457931448206,-0.013725721746135955,0.020000000000000295,-1.0000000000000213,0.00892845146891652,0.0026023129521293153,0.0,0.0,0.06753986718196914,0.03318610310925263,-1.0000000000000444,-50.00000000000213
9.0,-0.001873813145857243,-0.000982762044513717,-0.008800000000000007,-0.01,-0.007071067811865474,-0.00402788519113176,0.01,-0.01,0.020365786960379245,0.010772263258950414,-0.013200000000000378,0.0,-0.02221076074636047,-0.013386631832018103,-1.1102230246251565e-16,-1.0000000000000213,0.008054742474262522,0.0021599336465034646,-5.551115123125783e-14,0.0,0.0697656854745945,0.034618768744262174,-2.0000000000000724,50.00000000000213
9.01,-0.0016697524958404438,-0.0008749314171208842,-0.00893200000000002,-0.01,-0.0072896862742141,-0.004160020234165507,0.009800000000000012,-0.01,0.020441956712725556,0.010791650868474507,-0.013200000000000378,0.0,-0.021502144221956343,-0.013033346371250726,-0.020000000000000295,0.0,0.0071775707087864404,0.0017177044985408063,5.828670879282072e-14,0.0,0.07192265345856308,0.03602449067194535,-1.0000000000000278,50.00000000000213
9.02,-0.0014649740116027404,-0.0007669290271442314,-0.00906400000000001,-0.01,-0.007501110696304591,-0.004288552118556769,0.009600000000000003,-0.01,0.020509338374554972,0.01080661734892123,-0.013199999999999212,0.0,-0.02077230767718924,-0.012666142018579213,-0.02000000000000024,0.0,0.0062973132731543036,0.001275789816296058,5.551115123125783e-15,0.0,0.0740086424670594,0.037401834171650106,3.352873534367973e-14,0.0
9.03,-0.001259565728349353,-0.0006587990701424642,-0.009195999999999998,-0.01,-0.007705132427757876,-0.004413343074537086,0.009400000000000016,-0.01,0.02056790297818864,0.01081716666480043,-0.013200000000000267,0.0,-0.020021971372615188,-0.012285309687817741,-0.01999999999999963,0.0,0.005414348593797413,0.000834353206673466,-5.551115123125783e-14,0.0,0.0760215938805211,0.038749382857052095,2.4980018054066022e-14,0.0
9.040000000000001,-0.0010536159520389398,-0.0005505856938482082,-0.009328000000000032,-0.01,-0.00790155012375692,-0.004534258312313139,0.009199999999999982,-0.01,0.020617625346430926,0.0108233044130547,-0.013200000000000323,0.0,-0.01925187579957871,-0.011891154361438117,-0.01999999999999974,0.0,0.004529056261004749,0.0003935575247503431,5.2735593669694936e-14,0.0,0.07795952115895499,0.04006574008615249,-3.6193270602780103e-14,0.0
9.05,-0.0008472132214207069,-0.00044233298188135555,-0.009460000000000022,-0.01,-0.008090169943749477,-0.0046511661617658654,0.008999999999999994,-0.01,0.020658484103408738,0.010825037815295438,-0.013199999999999212,0.0,-0.018462780949435986,-0.01148399488609464,-0.02000000000000035,0.0,0.0036418168665082185,-4.643517627322957e-05,-2.7755575615628914e-15,0.0,0.07982051180223282,0.04134953036399136,-2.7977620220553945e-14,0.0
9.06,-0.0006404462699707738,-0.00033408493754230405,-0.009592000000000012,-0.01,-0.008270805742745631,-0.004763938210035027,0.008799999999999985,-0.01,0.02069046168376109,0.010822375709529234,-0.013200000000000378,0.0,-0.01765546556353409,-0.011064163754158307,-0.020000000000000295,0.0,0.0027530118383105595,-0.000485463695715338,-6.106226635438361e-14,0.0,0.0816027292372945,0.04259940073723323,5.551115123125783e-14,0.0
9.07,-0.0004334039877454939,-0.00022588546769077545,-0.009724000000000024,-0.01,-0.008443279255020152,-0.004872449436849027,0.008599999999999997,-0.01,0.020713544340174944,0.01081532854138113,-0.013200000000000434,0.0,-0.01683072636469013,-0.010632006871349992,-0.01999999999999924,0.0,0.0018630232774929922,-0.0009233677341862201,5.551115123125783e-14,0.0,0.08330441463047966,0.04381402217917507,0.0,0.0
9.08,-0.00022617538316728372,-0.00011777836671468607,-0.009856000000000014,-0.01,-0.008607420270039428,-0.004976578347462022,0.008400000000000008,-0.01,0.02072772214931095,0.010803908354845512,-0.013199999999999268,0.0,-0.015989377270924532,-0.010187883310574825,-0.020000000000000295,0.0,0.000972233794729549,-0.001359987941716434,0.6000000000001078,50.00000000000213,0.08492388862388811,0.04499209096425166,-4.9960036108132044e-14,0.0
9.09,-1.884954475928376e-05,-9.807300593869834e-06,-0.009988000000000004,-0.01,-0.008763066800438635,-0.005076207103060519,0.008199999999999999,-0.01,0.02073298901606954,0.010788128782546803,-0.0011999999999985356,1.0000000000000213,-0.015132248592212405,-0.009732165052064978,-0.02000000000000024,0.0,8.102634421880417e-05,-0.0017951659664612318,1.2600000000000213,50.00000000000213,0.08645955299231745,0.04613233002971018,0.0,0.0
9.1,0.0001884843971540982,9.798420893624538e-05,-0.009879999999999984,0.01,-0.00891006524188367,-0.005171221648503318,0.008000000000000012,-0.01,0.020729342676195327,0.010768005035516288,0.012000000000000621,1.0000000000000213,-0.014260186211078218,-0.00926523670998064,-0.020000000000000295,0.0,-0.0008102159400680264,-0.0022287445014583795,0.7199999999999611,-50.00000000000213,0.08790989222029666,0.047233490323590366,2.7755575615628914e-14,0.0
9.11,0.00039573730876461393,0.00020555280011645132,-0.009747999999999996,0.01,-0.009048270524660194,-0.0052615118372601275,0.007800000000000001,-0.01,0.020716784697268176,0.010743553892517636,0.013200000000000378,0.0,-0.01337405074780651,-0.008787495245593191,-0.019999999999999685,0.0,-0.0017011099087314019,-0.00266056733097797,0.05999999999999173,-50.00000000000657,0.0892734749981271,0.04829435213799743,3.064215547965432e-14,0.0
9.120000000000001,0.0006028200910994896,0.00031285528678661254,-0.00961599999999996,0.01,-0.009177546256839817,-0.005346971553415193,0.007599999999999991,-0.01,0.020695320478020696,0.010714793688896725,0.013200000000000323,0.0,-0.012474716711115552,-0.008299349667220624,-0.019999999999999685,0.0,-0.0025912725625605315,-0.0030904793768546934,-6.106226635438361e-14,0.0,0.09054895563420329,0.04931372642552012,-3.3306690738754696e-14,0.0
9.13,0.0008096437183250558,0.00041984867389440036,-0.009483999999999972,0.01,-0.009297764858882524,-0.0054274988306045515,0.007399999999999981,-0.01,0.020664959246016964,0.010681744304980537,0.013199999999999157,0.0,-0.011563071635122324,-0.007801220717082724,-0.02000000000000035,0.0,-0.003480321216315252,-0.0035183267432182808,2.7755575615628914e-15,0.0,0.09173507538321946,0.050290456097827285,-3.3306690738754696e-14,0.0
