x1,x2,v1,v2,a1,a2
0.01,0.0,0.0,0.0,-0.2,0.09999999999999999
0.009997500130205512,1.2499218767364484e-06,-0.0009998958367186974,0.0004999375020833008,-0.19993750338534289,0.09996250208328775
0.009990002083152785,4.998750111106891e-06,-0.0019991667749932546,0.0009995000666625001,-0.1997500541619447,0.0998500333304168
0.009977510544818574,1.1243673140492322e-05,-0.002997188322540998,0.0014983130061788144,-0.19943777416496664,0.09966266871678084
0.009960033321779936,1.9980007109779083e-05,-0.003993336799136635,0.001996002132800078,-0.19900086636450098,0.09940053314670158
0.00993758133614025,3.120119899379086e-05,-0.004986989741977236,0.0024921940078741138,-0.19843961473286714,0.09906380137146462
0.009910168618430311,4.489883096583762e-05,-0.0059775263102512565,0.002986516190890483,-0.19775438405894788,0.09865269787464473
0.009877812298489084,6.106262600949399e-05,-0.006964327688647083,0.003478597487787236,-0.1969456197096868,0.09816749672479592
0.009840532594330155,7.968045476993736e-05,-0.007946777489537286,0.003968068198439717,-0.19601384733890376,0.09760852139560218
0.00979835279900109,0.00010073834364035354,-0.008924262153575648,0.004454560363169026,-0.19495967254361832,0.09697614455360738
0.009751299265444345,0.00012422048407808618,-0.009896171348445011,0.004937708008108351,-0.19378378046810607,0.09627078781366258
0.009699401389369575,0.0001501092431444315,-0.010861898365495311,0.005417147389266164,-0.19248693535594721,0.09549292146225144
0.009642691590148609,0.00017838517526115854,-0.011820840514012401,0.005892517235126122,-0.19106998005036063,0.0946430641488745
0.009581205289745496,0.00020902703517604055,-0.012772399512859958,0.006363458987624432,-0.18953383544314956,0.09372178254569456
0.009514980889695478,0.00024201179212887756,-0.013715981879238382,0.006829617041346579,-0.1878794998726208,0.092729690975666
0.009444059746147888,0.00027731464520873786,-0.01465099931430653,0.007290638980786394,-0.18610804847087037,0.09166745100939148
0.009368486142989305,0.0003149090398923138,-0.015576869085414205,0.007746175815511788,-0.184220632460863,0.09053577103096991
0.009288307263064566,0.00035476668575255485,-0.01649301440469545,0.008195882213082775,-0.1822184784037658,0.0893354057731201
0.009203573157514385,0.00039685757532595574,-0.017398864803775164,0.008639416729568934,-0.1801028873970282,0.08806715582188432
0.00911433671324971,0.0004411500041261174,-0.01829385650434411,0.009076442037515026,-0.17787523422373308,0.08673186709123594
0.009020653618584,0.0004876105917904286,-0.01917743278435995,0.009506625151205114,-0.17553696645377578,0.08533043026793571
0.008922582327045967,0.0005362043043460299,-0.02004904433963501,0.009929637649077313,-0.17308960349745905,0.08386378022699936
0.00882018401939637,0.0005868944775803998,-0.020908149640574355,0.01034515589314327,-0.17053473561212346,0.0823328954181597
0.008713522563873765,0.0006396428415012681,-0.021754215283830855,0.010752861245268168,-0.1678740228624626,0.08073879722372494
0.008602664474695133,0.000694409545869773,-0.022586716338647592,0.011152440280169491,-0.16510919403520494,0.0790825492882536
0.008487678868838581,0.0007511531867901203,-0.02340513668766097,0.01154358499499454,-0.16224204550887045,0.07736525682048462
0.008368637421136312,0.0008098308343382947,-0.024208969361941834,0.011925993015339233,-0.15927444007934335,0.0755880658679802
0.008245614317707279,0.0008703980612116747,-0.024997716870055642,0.012299367797572852,-0.15620830574202887,0.07375216256495606
