x1,x2,v1,v2,a1,a2
0.01,0.0,0.0,0.0,-0.2,0.1
0.009990006245940155,4.996252498360448e-06,-0.001998750811969165,0.0009992504996720896,-0.19975016239383303,0.09985009993441792
0.009960049951292464,1.9970029973771468e-05,-0.003992508117569126,0.001995504995410114,-0.19900129872615913,0.09940079921318698
0.009910205953779802,4.487643228857509e-05,-0.005976291384963319,0.0029857754675506097,-0.19775535475267947,0.09865329521491217
0.00984059876686763,7.964075884645928e-05,-0.007945145997471273,0.003967089844026228,-0.19601556774891116,0.09760958008021153
0.00975140225624799,0.00012415870767586986,-0.009894156126456818,0.004936499921855889,-0.19378645804819794,0.09627243548572051
0.009642839188101519,0.00017829665341524334,-0.01181845750283729,0.005891089226018805,-0.1910738172278964,0.09464542534686274
0.009515180650318157,0.00024189200347081476,-0.013713250053835238,0.0068279807850954765,-0.1878846929716932,0.09273288646847164
0.00936874534818927,0.0003147536314126755,-0.015573810371942137,0.007744344803276664,-0.18422737064968664,0.09053991716776594
0.009203898776412017,0.0003966623864721213,-0.017395503983508698,0.008637406208612492,-0.18011135166362546,0.08807236389939956
0.009021052269570003,0.0004873716778036728,-0.019173797384894026,0.009504452057697808,-0.17554732861344013,0.08533680591766342
0.008820661933571936,0.0005866081319789906,-0.020904269814719628,0.010342838777365762,-0.17054715735168036,0.08234053801592714
0.008603227460841023,0.0006940723219877596,-0.02258262473146294,0.011149999224388031,-0.16512382599698228,0.07909155138852673
0.008369290832351751,0.0008094395658329827,-0.024204700966391463,0.01192344954465659,-0.15929142098872195,0.07559851266518511
0.00811943490990632,0.0009323607926254985,-0.025766483522694825,0.012660795813846562,-0.15306509027195048,0.07187074117280967
0.007854281922329884,0.0010624634739053902,-0.027264113992592598,0.01335974044213183,-0.14646100370760418,0.067918184484244
0.007574491849540933,0.0011993526177467631,-0.028693900565197578,0.014018088326142746,-0.13949631081339176,0.06375139231793933
0.007280760708720022,0.0013426118230375598,-0.030052327598984817,0.014633752732016588,-0.1321890959440561,0.05938148885682899
0.006973818747055835,0.0014918043911681183,-0.031336064733852385,0.015204760894095101,-0.12455833102945763,0.054820143558873685
0.006654428545791732,0.0016464744922114363,-0.03254197551896842,0.015729259314568495,-0.11662382599374882,0.0500795405358051
0.006323383040527573,0.0018061483825350143,-0.03366712553386345,0.016205518750147106,-0.10840617698525817,0.045172346579917116
0.005981503462950494,0.0019703356706490586,-0.0347087899815524,0.016631938872661733,-0.09992671255253105,0.04011167792300832
0.005629637209373461,0.002138530627969102,-0.03566446073385407,0.01700705259134701,-0.09120743790780317,0.03491106581404724
0.005268655641651662,0.0023102135410530728,-0.036531852810505826,0.01732953002544716,-0.08227097742254802,0.029584421005982714
0.004899451826223368,0.002484852101763809,-0.037308910275152825,0.017598182116700088,-0.0731405155068518,0.02414599724460259
0.0045229382171835045,0.0026619028317082932,-0.037993811532820033,0.017811963872196832,-0.06383973602658993,0.018610353854746353
0.004140044289444221,0.002840812537214687,-0.03858497401503674,0.017969977229081977,-0.05439276041675073,0.012992317522282637
0.003751714128167108,0.0030210197910278485,-0.03908105824038583,0.01807147353355034,-0.04482408465306814,0.007306943371390012
0.0033589039807657485,0.0032019564368336194,-0.039480971239886115,0.018115855627603872,-0.03515851524698785,0.0015694754393162647
0.00296257977787494,0.003383049112661944,-0.03978386933827555,0.01810267953806109,-0.025421104430899122,-0.004204693347872879
0.002563714629763822,0.0035637207891690064,-0.039989160283948055,0.018031655763351445,-0.015637084703600673,-0.010000061594055837
0.002163286304734074,0.003743392318759163,-0.04009650472200163,0.017902650154679917,-0.0058318029071136035,-0.015801060140249734
0.0017622746960912036,0.003921483991478609,-0.04010581700657244,0.01771568438920926,0.003969345992952539,-0.021592092953881536
0.0013616592843065482,0.004097417093594533,-0.040017265350358634,0.017470936033975464,0.013740985249808754,-0.02735757809287781
0.0009624166009998984,0.004270615464766025,-0.03983127131097132,0.017168738200322938,0.02345782262765366,-0.0330819886376274
0.0005655177013676218,0.004440507049716227,-0.039548508615484,0.016809578789717266,0.0330947164698097,-0.03874989348350705
0.00017192565165877996,0.004606525440329144,-0.039169901326284375,0.01639409933286617,0.04262674137011507,-0.04434599788671195
-0.00021740696173791214,0.004768111404119174,-0.038696621353054045,0.0159230934251398,0.05202925327595087,-0.04985518365856201
-0.0006015404950902444,0.004924714395056571,-0.03813008531741241,0.01539750476233952,0.06127795385237576,-0.05526254890149407
-0.00097955067556958,0.005075794042777842,-0.03747195077845466,0.014818424781914603,0.07034895393917377,-0.06055344718348954
-0.0013505309886072767,0.005220821616266183,-0.036724111829084714,0.014187089915753518,0.07921883593481512,-0.06571352604872738
-0.0017135950181261517,0.005359281458153431,-0.03588869407469029,0.013504878461696016,0.08786471494407096,-0.07072876476277301
-0.002067878733536216,0.00549067238587147,-0.03496804900732267,0.012773307081911735,0.09626429852945331,-0.07558551119408313
-0.0024125427175234523,0.005614509055967363,-0.03396474779012459,0.01199402693726687,0.10439594491016418,-0.08027051773489002
-0.0027467743288155377,0.005730323287992457,-0.03288157446829254,0.011168819467751907,0.1122387194562452,-0.08477097616810259
-0.0030697897942787967,0.005837665344481084,-0.03172151862435928,0.010299591829973444,0.11977244933040684,-0.08907455138758985
-0.0033808362248857735,0.005936105163648995,-0.030487767497036126,0.009388372003608727,0.1269777761342232,-0.09316941388535366
-0.0036791935502922413,0.006025233541564985,-0.02918369758425746,0.008437303579589248,0.13383620642151012,-0.09704427091854206
-0.003964176366975619,0.006104663260681,-0.027812865752418096,0.00744864024361366,0.14033015994636272,-0.10068839627657561
-0.004235135695113147,0.006174030161746008,-0.026378999875087506,0.006424739969387836,0.1464430155197552,-0.10409165856858915
-0.00449146063961715,0.006232994156276698,-0.024885989025713175,0.0053680589367501134,0.15215915435511096,-0.10724454795895538
-0.004732579950995677,0.0062812401769132475,-0.02333787324999222,0.004281145190559801,0.15746400078908013,-0.11013820127910717
-0.004957963481969099,0.006318479063150588,-0.02173883294469228,0.0031666320569082827,0.16234406027090809,-0.11276442545119642
-0.0051671235360462,0.006344448380104353,-0.020093177870727816,0.002027231333844696,0.1667869545219844,-0.11511571916152097
-0.005359616104546118,0.00635891316814559,-0.018405335829255808,0.0008657262744026402,0.17078145377241727,-0.11718529272689016
-0.005535041988844588,0.006361666621418878,-0.016679841030438274,-0.00031503561974506253,0.17431750599108953,-0.11896708610265039
-0.00569304780492337,0.00635253069344427,-0.01492132218531814,-0.001512149975176614,0.1773862630329373,-0.12045578498365989
-0.0058333268676098735,0.006331356628193963,-0.013134490351982619,-0.0027226630748849213,0.17998010363416694,-0.1216468349580016
-0.005955619952208933,0.006298025415229304,-0.01132412656782929,-0.003943579518046945,0.18209265319649864,-0.12253645367440308
-0.006059715931549617,0.006252448167682167,-0.009495069300307597,-0.005171869991380518,0.1837188003078402,-0.12312164099231165
