x1_original,x1_drifted,x1_amplitude_scaled,x1_lowfreq,x2_original,x2_drifted,x2_amplitude_scaled,x2_lowfreq,v1_original,v1_drifted,v1_amplitude_scaled,v1_lowfreq,v2_original,v2_drifted,v2_amplitude_scaled,v2_lowfreq,a1_original,a1_drifted,a1_amplitude_scaled,a1_lowfreq,a2_original,a2_drifted,a2_amplitude_scaled,a2_lowfreq
0.0019337941,0.009008996,0.0030317646,0.005022744,7.463113e-05,0.0069479607,3.3180695e-06,-0.0024781215,-0.025401862,-0.017864326,-0.038724825,-0.020341326,0.015866185,0.022551075,0.023303933,0.012360712,-0.042440403,-0.03680326,-0.053936984,-0.12620853,0.018205157,0.027039554,0.02890017,0.0765803
0.0023534838,0.009215921,0.0036775183,0.0043882797,-0.00013779457,0.006580701,-0.00033136678,-0.0020557325,-0.022208294,-0.014462901,-0.033391662,-0.020016884,0.013665514,0.020196764,0.020074299,0.01248188,-0.049431406,-0.046245094,-0.07196163,-0.11027112,0.025977891,0.03209784,0.03723454,0.06641894
0.0014830449,0.008284758,0.0023226799,0.0036975606,0.00044584062,0.007099089,0.00055483176,-0.0014957202,-0.018566621,-0.0110807065,-0.02784117,-0.02298478,0.01121832,0.01771039,0.016308457,0.014410702,-0.02589312,-0.022050694,-0.037292097,-0.09187035,0.01077403,0.01697058,0.014942677,0.054500315
0.00095966714,0.007550645,0.0014858877,0.0039075776,0.0009297548,0.0075031645,0.0013504217,-0.0015215906,-0.020236177,-0.012836235,-0.030126484,-0.024859203,0.01189773,0.018412927,0.017797045,0.015344294,-0.012636174,-0.006603902,-0.01280321,-0.09490234,0.00065996335,0.008332786,0.0005620227,0.05563458
0.00060053525,0.007083773,0.00090432906,0.004048701,0.0012114123,0.0077439486,0.0018437195,-0.0015451098,-0.023554718,-0.016342415,-0.035052642,-0.025555653,0.013906508,0.020288901,0.020782273,0.015815314,-0.002963855,0.004451448,0.0019869548,-0.098810695,-0.005533349,0.0020004762,-0.009518346,0.057596363
0.00053536217,0.006982869,0.00079565455,0.0042081904,0.0012688972,0.007787898,0.0019731477,-0.0016269534,-0.02521879,-0.018168608,-0.037578743,-0.02569445,0.015123298,0.021488845,0.022413122,0.01596757,-0.00037150946,0.0072481483,0.0044891234,-0.10307054,-0.0067407535,0.00017108489,-0.011636525,0.060408894
-0.0002469951,0.0061858413,-0.0003711761,0.004059676,0.0017721485,0.0083002355,0.0027494496,-0.0015036312,-0.02530446,-0.018350877,-0.037626818,-0.027319677,0.015061294,0.021407438,0.022317894,0.016943434,0.021738382,0.029560106,0.035521545,-0.09860808,-0.020275565,-0.013916924,-0.031196276,0.057186358
2.5322624e-05,0.006514346,7.5657035e-06,0.0041494276,0.0015390232,0.008122982,0.0023845553,-0.0015946132,-0.024165876,-0.017358297,-0.03602235,-0.02620104,0.014546132,0.020978581,0.02156086,0.016171366,0.015059261,0.02172986,0.023937229,-0.101264395,-0.01598076,-0.009176704,-0.024103168,0.05887771
-0.00021437558,0.006284342,-0.00034258282,0.004175619,0.0017115034,0.008288223,0.002627658,-0.0016123527,-0.024384925,-0.01772853,-0.03654718,-0.026691481,0.014663085,0.021171857,0.021888787,0.016379332,0.021660352,0.02863769,0.033805564,-0.10146497,-0.020222584,-0.013251386,-0.029799705,0.05878853
-0.0010329294,0.00549558,-0.001585101,0.0037586838,0.0022082815,0.008764127,0.0033460262,-0.0013385044,-0.02276322,-0.016218504,-0.034274545,-0.027826166,0.01353295,0.01996676,0.01999827,0.017135056,0.042855874,0.050972655,0.065069646,-0.090659834,-0.033353206,-0.026754983,-0.049474273,0.051701378
-0.0013273269,0.0052396534,-0.0020267486,0.0035918818,0.0023603563,0.008944088,0.0035911014,-0.0012321761,-0.021987794,-0.015541868,-0.03304923,-0.028365467,0.012982172,0.01945469,0.019170998,0.01745222,0.04986452,0.058226522,0.076434016,-0.08558734,-0.037872173,-0.030842107,-0.0560415,0.048838623
-0.0014229716,0.0051825773,-0.0021760499,0.0035800103,0.0024154268,0.009021847,0.0036747023,-0.0012233331,-0.022438657,-0.016027076,-0.03373151,-0.028522143,0.013308132,0.01976346,0.019632364,0.017512672,0.05224392,0.060516547,0.08027956,-0.08529183,-0.039415695,-0.032270666,-0.058294762,0.04892912
-0.0015842749,0.005043085,-0.0024034798,0.0035686903,0.0025314598,0.00914675,0.0038369377,-0.0012142449,-0.02294132,-0.016503515,-0.034523685,-0.029056663,0.013596924,0.020040939,0.020097086,0.017857218,0.056716803,0.06495022,0.0865873,-0.08487769,-0.042170044,-0.035142127,-0.06238993,0.04875421
-0.0019311925,0.0046984623,-0.0029367465,0.003452782,0.0027497835,0.009405182,0.0041844593,-0.001126157,-0.02263466,-0.01615172,-0.034122802,-0.029643178,0.013325049,0.0198351,0.019833773,0.018236058,0.06595674,0.07490261,0.10073338,-0.08177232,-0.04818036,-0.040952716,-0.07106864,0.046516057
-0.0023122563,0.0043472005,-0.0035243216,0.0032891312,0.0029641353,0.009681394,0.0045163627,-0.0010161597,-0.021936545,-0.015561786,-0.03307595,-0.030220335,0.012819579,0.019411836,0.019192534,0.018527625,0.07633276,0.08540457,0.11601986,-0.0773332,-0.054654907,-0.047293406,-0.080210075,0.04329962
-0.0025212658,0.0041687973,-0.0038312415,0.0032117593,0.003079056,0.009817516,0.004682995,-0.0009687564,-0.021358717,-0.015039368,-0.032186918,-0.030625552,0.012411764,0.01903293,0.018571196,0.018736266,0.08214699,0.09058194,0.124085,-0.074899286,-0.057881862,-0.050703015,-0.08503017,0.041660078
-0.0027946658,0.0039164172,-0.00422273,0.0031065538,0.0032528075,0.0099745765,0.004931112,-0.00089802523,-0.02076405,-0.014471002,-0.03142076,-0.031161727,0.012023747,0.018620765,0.01785283,0.019091342,0.08934297,0.09752889,0.13460675,-0.07167963,-0.061923966,-0.05518911,-0.09160082,0.039641455
-0.003068284,0.0036675977,-0.004633205,0.0029538546,0.0034232968,0.010157895,0.0051693483,-0.00079736975,-0.020150306,-0.013876909,-0.030514434,-0.031665966,0.011588289,0.018183844,0.017139591,0.019419657,0.09628882,0.10470383,0.14529966,-0.06754354,-0.066178694,-0.059541993,-0.0982063,0.037128665
-0.0033667705,0.0033864425,-0.0051009683,0.0027540175,0.0035936087,0.0103635155,0.0054197074,-0.00067112205,-0.019072073,-0.0127917845,-0.028739473,-0.0319556,0.0107997125,0.017405227,0.016039565,0.019589245,0.10357014,0.11273112,0.1568122,-0.0623164,-0.07114508,-0.06409842,-0.10525142,0.03398504
-0.0034654378,0.0033068806,-0.0052518053,0.0026652277,0.0036468955,0.010432994,0.005481214,-0.0006141945,-0.018348834,-0.012028851,-0.027544148,-0.0321052,0.010258522,0.016918477,0.0152834505,0.019657174,0.105608165,0.11501187,0.16012423,-0.059652057,-0.07270351,-0.06522619,-0.107247025,0.032613732
-0.0036183484,0.0031602317,-0.005466592,0.002586635,0.0037547809,0.01051439,0.0056218873,-0.0005607292,-0.017758166,-0.011333667,-0.026633529,-0.032374833,0.009817914,0.016495747,0.014573003,0.019803511,0.10947004,0.11881697,0.16555777,-0.05725547,-0.074984595,-0.067551635,-0.11076953,0.031125957
-0.0038267206,0.002958097,-0.0057856925,0.0024581482,0.003882326,0.010631386,0.0058143884,-0.00048172352,-0.0170143,-0.010565311,-0.025447248,-0.03277008,0.009315029,0.015966754,0.013737822,0.019989513,0.1152039,0.124156974,0.17347206,-0.053695876,-0.07828022,-0.07112689,-0.11565144,0.02874029
-0.004012132,0.0027776523,-0.006082307,0.0023197513,0.0039789565,0.0107426625,0.0059711835,-0.00040106132,-0.016064001,-0.009632638,-0.023955695,-0.033236355,0.008671117,0.015312813,0.012790645,0.020217804,0.1202644,0.12869713,0.18082476,-0.05002835,-0.08109779,-0.07408247,-0.119776234,0.026392754
-0.0042468808,0.0025558136,-0.006429683,0.00212586,0.0041051093,0.010870083,0.0061449413,-0.00029078644,-0.014662791,-0.008226787,-0.021989126,-0.033571154,0.007725438,0.014370419,0.011387539,0.020434158,0.12605526,0.13436174,0.18960015,-0.045007374,-0.08448207,-0.077519886,-0.12516147,0.02333517
-0.0044603134,0.0023643477,-0.006735581,0.0018708303,0.004222556,0.010959438,0.0062781726,-0.0001454384,-0.01269601,-0.0062091984,-0.019204695,-0.033829823,0.0064082937,0.01306441,0.009352831,0.020618677,0.1307905,0.13924313,0.19682807,-0.038351953,-0.087329924,-0.08037203,-0.13000935,0.019515442
-0.004578941,0.0022525135,-0.006898797,0.0017234129,0.004286345,0.01101215,0.006367924,-5.868815e-05,-0.011543288,-0.005018127,-0.017407022,-0.034045074,0.005614303,0.01231833,0.008134391,0.020678986,0.13338661,0.14185196,0.2010659,-0.034424044,-0.08889084,-0.08182159,-0.13249202,0.01718106
-0.0047666207,0.0020638593,-0.007186769,0.0015684201,0.0043932847,0.011125009,0.006530897,4.215687e-05,-0.010566075,-0.004034294,-0.015877632,-0.034479216,0.0049097575,0.011670502,0.0071236906,0.020855526,0.13856879,0.14679512,0.20839769,-0.030453403,-0.091890655,-0.084761895,-0.13675001,0.014557966
-0.004877117,0.001945022,-0.007349969,0.0014389415,0.004450097,0.0111769345,0.0066174273,0.0001286651,-0.009367851,-0.0027826047,-0.014052819,-0.034694407,0.0040606433,0.010865481,0.005939721,0.020958036,0.14169987,0.14954472,0.21249856,-0.026745092,-0.093678765,-0.08633669,-0.13917248,0.012308197
-0.0048664818,0.0019526216,-0.0073272544,0.00138132,0.004437397,0.011148421,0.0065930784,0.00016803126,-0.008545025,-0.0018687751,-0.012748077,-0.034637712,0.0035016604,0.010287577,0.005110316,0.020960653,0.14147432,0.14891502,0.21165754,-0.024948243,-0.09339286,-0.08597235,-0.13876553,0.011435726
-0.0048616785,0.0019615744,-0.0073141865,0.0011018122,0.004399248,0.011097157,0.006518564,0.00033747684,-0.0062256763,0.0004826449,-0.009293582,-0.03454611,0.0020293659,0.008767687,0.0028303459,0.02089263,0.14109825,0.14801669,0.21035054,-0.017551046,-0.092653506,-0.08548141,-0.13813661,0.0069866027
-0.004970057,0.001863231,-0.007475955,0.0008751794,0.004429878,0.0111299995,0.0065663196,0.00046262122,-0.004576969,0.0021696337,-0.0068298825,-0.03466484,0.00096808706,0.00768627,0.0011553492,0.020894745,0.14344609,0.15034476,0.21373385,-0.011836914,-0.09406924,-0.08699223,-0.14026886,0.0034259139
-0.0050487216,0.001792965,-0.0075904555,0.0006633401,0.004442971,0.011145359,0.006589924,0.00057825376,-0.0028564618,0.0039522303,-0.0042582396,-0.034739062,-0.00018174354,0.0065389713,-0.00058853225,0.020888451,0.14485586,0.15191385,0.21625467,-0.0064810766,-0.095028706,-0.08792696,-0.14172272,0.00019888335
-0.0050777397,0.0017804815,-0.007613057,0.0005353464,0.0044289087,0.011153002,0.0065905373,0.0006437248,-0.001659695,0.005167219,-0.0025248742,-0.034773868,-0.0009825312,0.005757223,-0.0017122184,0.020904904,0.14522871,0.152329,0.21741012,-0.0033470187,-0.09523057,-0.08809385,-0.14212231,-0.0018007198
-0.0051101507,0.0017584884,-0.0076582683,0.0004120412,0.0044276887,0.011173721,0.0065976437,0.0007145777,-0.00063769805,0.006169634,-0.0010848319,-0.034869753,-0.0016813232,0.0051071523,-0.002662099,0.020963872,0.14615612,0.15304962,0.21869352,-0.00039814878,-0.095624395,-0.08843488,-0.1427122,-0.0037323288
-0.005120954,0.001744614,-0.0076779104,0.00026693082,0.004412065,0.011167583,0.0065809707,0.00080953876,0.00060823874,0.0074197063,0.0008149566,-0.034819808,-0.0025386862,0.004308965,-0.003870328,0.02091988,0.1464334,0.15321118,0.21878383,0.003363029,-0.09568943,-0.088323414,-0.14263329,-0.006058345
-0.0051329383,0.0017302786,-0.0076979278,0.0001296027,0.0043961345,0.011156236,0.0065683825,0.0009045012,0.0018381253,0.008690684,0.002783415,-0.03474431,-0.0033711733,0.003498401,-0.005097715,0.020872759,0.14651485,0.1533871,0.21864456,0.007089106,-0.0957937,-0.08826498,-0.14253883,-0.008266686
-0.0051510753,0.0017148764,-0.007729874,-4.525046e-05,0.004375528,0.011139957,0.0065483404,0.0010138445,0.0034101035,0.010306492,0.005202737,-0.034730718,-0.0043923976,0.0024617147,-0.0066547827,0.020850515,0.14659433,0.15351096,0.21866043,0.011719052,-0.09573342,-0.08826727,-0.14243843,-0.011008801
-0.005139539,0.0017341035,-0.0077049504,-0.00022609098,0.0043362156,0.011108204,0.0064959344,0.0011156397,0.0050247954,0.011972078,0.007555649,-0.03473447,-0.00543123,0.0014096494,-0.008221129,0.020823821,0.14589384,0.152697,0.21787447,0.016438093,-0.09498977,-0.08771158,-0.14163168,-0.013858158
-0.005085198,0.0018020235,-0.007606695,-0.00042718774,0.0042739594,0.011058661,0.006391712,0.0012255299,0.006756735,0.013740399,0.009971941,-0.03472658,-0.0065458333,0.0003029895,-0.009878007,0.02080083,0.14419776,0.15068778,0.21552292,0.021671101,-0.09355061,-0.086459674,-0.1399784,-0.017005136
-0.0050556823,0.0018404587,-0.00754458,-0.000561928,0.0042274445,0.0110378815,0.006332204,0.001300149,0.007827888,0.014823006,0.011523773,-0.03466242,-0.0072619114,-0.00036871713,-0.010902718,0.020743662,0.1431603,0.14953735,0.21399714,0.02518227,-0.092842594,-0.08571691,-0.13891411,-0.019182317
-0.0049926583,0.0019045966,-0.0074564996,-0.0007478455,0.004153592,0.010981642,0.0062252553,0.0014128446,0.009375336,0.016358512,0.013861827,-0.034516267,-0.0082869455,-0.0013703085,-0.01241963,0.020624472,0.14123213,0.14747307,0.21087761,0.030051315,-0.091596074,-0.08435598,-0.136914,-0.02214376
-0.0049273507,0.0019659898,-0.0073619564,-0.00090178836,0.004078428,0.010923689,0.006128295,0.0015105522,0.010554508,0.017508972,0.015711855,-0.034366872,-0.009063414,-0.0021318872,-0.013580903,0.02049464,0.13923588,0.14550206,0.20786192,0.034100067,-0.09037754,-0.08304712,-0.1347502,-0.024664065
-0.004828142,0.002059348,-0.0072189947,-0.0010802853,0.003986607,0.010838569,0.0059887944,0.0016215935,0.01194849,0.018886687,0.01781956,-0.034179,-0.00997252,-0.0030542552,-0.014969321,0.02035315,0.13643828,0.14265728,0.20371357,0.038723648,-0.088459626,-0.08113599,-0.13181902,-0.027547395
-0.0046339086,0.00226579,-0.0069102068,-0.0012891395,0.0038311786,0.010692451,0.0057394193,0.0017514394,0.013702556,0.020614631,0.02044385,-0.033914838,-0.011065165,-0.00417365,-0.016665485,0.020196017,0.13103512,0.13710305,0.19577235,0.04428721,-0.0847039,-0.07756825,-0.12656501,-0.030942496
-0.004551056,0.0023642434,-0.006779532,-0.0014497298,0.0037498178,0.010623512,0.0056154714,0.0018457803,0.01488855,0.021812463,0.022245638,-0.033780795,-0.011810582,-0.004936268,-0.017841179,0.02010713,0.12849118,0.13483357,0.19220868,0.048269235,-0.082972296,-0.07601521,-0.124175645,-0.033400446
-0.0044367407,0.0024889377,-0.006598534,-0.0015812977,0.0036520388,0.010534994,0.005478581,0.0019210124,0.015814528,0.0227768,0.023699855,-0.033547416,-0.012437217,-0.0055214246,-0.01876609,0.019931994,0.12504512,0.13168561,0.18741052,0.05163795,-0.08087371,-0.073892854,-0.12105029,-0.035493426
-0.00420073,0.0027345996,-0.006240331,-0.0017784875,0.0034685498,0.01036414,0.0052102543,0.0020359228,0.017296467,0.024269631,0.025935698,-0.03318226,-0.013395958,-0.006431095,-0.020172112,0.019677447,0.11854294,0.1251269,0.17769438,0.05690368,-0.0765665,-0.06967729,-0.11489083,-0.038690284
-0.004074259,0.0028752703,-0.006049752,-0.0019298518,0.0033592798,0.010266941,0.005054504,0.0021180732,0.018387744,0.025385112,0.02756431,-0.03294867,-0.014087759,-0.007118218,-0.021216895,0.019546594,0.11488545,0.121668994,0.17233907,0.060692694,-0.07413641,-0.06744602,-0.11149849,-0.041001935
-0.0038564848,0.0030980734,-0.0057192617,-0.0021161009,0.0031910627,0.010113817,0.004793841,0.002222578,0.019701477,0.026703488,0.029554851,-0.03254763,-0.014942342,-0.007930577,-0.022481503,0.019274946,0.108861014,0.1155509,0.16318245,0.06557473,-0.070287906,-0.0635494,-0.10581603,-0.04396152
-0.0037045018,0.0032465192,-0.005502602,-0.0022713803,0.0030690164,0.010005826,0.004612979,0.0023106958,0.020576578,0.027584918,0.030895123,-0.032266874,-0.015524178,-0.008490114,-0.0233247,0.019070987,0.10474377,0.11145124,0.15674672,0.06951331,-0.067735,-0.060846873,-0.1017745,-0.046380926
-0.0035617324,0.0033802409,-0.00529252,-0.0023802444,0.0029585306,0.009901293,0.00446066,0.0023751385,0.021199716,0.028236799,0.031897813,-0.03193285,-0.015954502,-0.008913066,-0.023913588,0.018858597,0.100786164,0.10764112,0.15090466,0.07242429,-0.06535582,-0.058339007,-0.09799027,-0.048132315
-0.0033148727,0.0036200418,-0.00493393,-0.0025361024,0.0027819795,0.009730741,0.0041906126,0.0024680824,0.022325678,0.029381957,0.03359917,-0.031495832,-0.016674235,-0.00962276,-0.02494955,0.018576423,0.09422131,0.1010041,0.1410097,0.07669138,-0.061067514,-0.054081723,-0.091778144,-0.050608233
-0.0031506496,0.0037883504,-0.004701813,-0.0026693058,0.0026669737,0.009616487,0.004002843,0.0025426985,0.023026926,0.03012635,0.03460187,-0.031230722,-0.01711294,-0.01007428,-0.025613913,0.018397724,0.08978052,0.0966785,0.13435304,0.07997149,-0.058179144,-0.051257655,-0.087639056,-0.052581888
-0.002945171,0.0040046764,-0.004395085,-0.002804838,0.002519191,0.009473078,0.0037689093,0.0026150197,0.023810033,0.030953862,0.035734773,-0.030892221,-0.017605076,-0.010558974,-0.026351923,0.018165233,0.08409924,0.09098142,0.12583672,0.08334038,-0.054573584,-0.047622822,-0.08231027,-0.0546172
-0.0027414537,0.0042173006,-0.004094973,-0.0029371136,0.002367842,0.009332292,0.003539098,0.0026835173,0.024545344,0.03172301,0.036811505,-0.030541722,-0.018076466,-0.011001252,-0.027021134,0.017927658,0.078531764,0.085308,0.117361896,0.08668351,-0.05101458,-0.044105683,-0.07706888,-0.056606352
-0.002464901,0.004493277,-0.0036892355,-0.0031049938,0.0021636786,0.009142945,0.0032356216,0.002774941,0.02530579,0.032502264,0.03797717,-0.030061617,-0.018585678,-0.011462092,-0.027727332,0.017603265,0.07107784,0.07769855,0.1060411,0.09112073,-0.04625272,-0.03935267,-0.070020236,-0.059251733
-0.0021935662,0.004765599,-0.0032898686,-0.0032779982,0.0019552286,0.008949795,0.0029295303,0.0028701234,0.026034703,0.03319539,0.039084647,-0.029596904,-0.019062122,-0.011916226,-0.028423378,0.017291646,0.06365991,0.070302084,0.09494148,0.095587425,-0.041544557,-0.0346174,-0.06286095,-0.061980937
-0.0019770134,0.0049916646,-0.0029679076,-0.0034281204,0.0017816499,0.008787103,0.0026725836,0.002949504,0.026641302,0.033744596,0.0399766,-0.029191045,-0.019455329,-0.012306627,-0.029015128,0.017023513,0.057563756,0.06431903,0.08593181,0.099252954,-0.03768088,-0.030693345,-0.056840066,-0.06428748
-0.001730264,0.005245725,-0.0026018375,-0.003585934,0.0015930694,0.008608228,0.0023875898,0.0030354816,0.027209692,0.03427364,0.040824782,-0.028721286,-0.019832626,-0.012669196,-0.029572202,0.016708143,0.050729536,0.057552088,0.07568283,0.10315848,-0.033304587,-0.026230983,-0.05011475,-0.06671671
-0.0014454442,0.0055345735,-0.0021807835,-0.0037452467,0.0013816245,0.008410314,0.00207347,0.0031257048,0.027739597,0.034799784,0.041671343,-0.028243579,-0.020175878,-0.013016472,-0.03009729,0.016389512,0.042888086,0.050002962,0.06396767,0.10711355,-0.028319051,-0.021204982,-0.042641748,-0.06916483
-0.0012012679,0.005788665,-0.0018187085,-0.0038687405,0.0011984386,0.008238499,0.0018057188,0.0031959985,0.028191874,0.035254322,0.042407617,-0.027839167,-0.020468328,-0.013315067,-0.030536387,0.016126843,0.03607474,0.043579504,0.05395172,0.110161655,-0.024022635,-0.016905833,-0.036296625,-0.07106137
-0.0009660099,0.00603153,-0.0014717043,-0.003984349,0.0010272587,0.008072622,0.0015492474,0.0032627191,0.028466566,0.035534687,0.042843036,-0.027401825,-0.020657187,-0.0134884585,-0.030803874,0.015837446,0.02956997,0.037251063,0.044283316,0.11311349,-0.019932767,-0.012771183,-0.030175718,-0.07288074
-0.0006861236,0.0063126124,-0.001055894,-0.004110609,0.00082795834,0.007879065,0.0012487923,0.0033355108,0.0287838,0.035878293,0.043346632,-0.02688231,-0.020865135,-0.013686959,-0.031112285,0.015488839,0.02191262,0.02964865,0.03282988,0.11646309,-0.015117775,-0.007902992,-0.022959951,-0.07491277
-0.00046490206,0.006537483,-0.0007248086,-0.0042110407,0.0006654848,0.007721151,0.0010064833,0.003390681,0.028861567,0.03598755,0.043480836,-0.026427016,-0.020919275,-0.013754703,-0.03120043,0.015183479,0.015768925,0.023598738,0.023687465,0.119087644,-0.011326428,-0.004083853,-0.017180987,-0.076479346
-0.00013845922,0.0068677394,-0.00023630522,-0.0043567955,0.0004280306,0.0074927923,0.0006557967,0.0034709077,0.02890866,0.036036,0.04355169,-0.025716325,-0.020962207,-0.013779452,-0.031241184,0.014703955,0.0068261363,0.014611516,0.010212991,0.123008,-0.005734469,0.0015812097,-0.008650808,-0.07880902
0.00011549908,0.007127687,0.00014183053,-0.004474121,0.00024767226,0.0073119756,0.0003749046,0.0035380342,0.02890372,0.036012378,0.04347285,-0.025230018,-0.020962687,-0.013769839,-0.031249337,0.014365143,-6.0795806e-05,0.0075932387,-0.00028592208,0.12598023,-0.0013537745,0.0059786746,-0.001984881,-0.080605656
0.00038726736,0.0073996293,0.0005510135,-0.0045955293,5.7399477e-05,0.0071201697,7.208795e-05,0.0036082193,0.02894122,0.036045372,0.043510094,-0.02469677,-0.020982534,-0.013799068,-0.031309735,0.014003835,-0.0074063456,4.4289045e-06,-0.011421641,0.12911212,0.00336151,0.010668695,0.005088634,-0.082490474
0.0006578224,0.0076714926,0.0009539303,-0.0047190124,-0.00013647167,0.0069313427,-0.0002218855,0.0036785158,0.028844213,0.035955016,0.043379463,-0.024173267,-0.020925326,-0.013754528,-0.03124945,0.013657491,-0.014770865,-0.0073519954,-0.02247002,0.13222736,0.008061758,0.015316512,0.012071222,-0.08438564
0.00091772975,0.00794209,0.0013417449,-0.004829793,-0.00032577506,0.006748122,-0.000503073,0.0037399204,0.028736996,0.035834137,0.043211795,-0.023660231,-0.02087104,-0.013688721,-0.031161314,0.013326362,-0.021937551,-0.014395621,-0.03302131,0.13502094,0.012662007,0.019852381,0.018769037,-0.08610266
0.0012236218,0.008263482,0.0017982004,-0.004965536,-0.0005494289,0.006533894,-0.0008334029,0.0038142682,0.028488176,0.03554374,0.042808183,-0.023010492,-0.020727998,-0.013520867,-0.030932602,0.012906823,-0.030419063,-0.02266603,-0.045524284,0.1384117,0.01807204,0.025245443,0.026727745,-0.08820538
0.0014842012,0.008541173,0.002192085,-0.005077171,-0.0007353949,0.006350194,-0.00112194,0.0038781848,0.02824047,0.03527751,0.04239884,-0.02246387,-0.020591242,-0.013359977,-0.030706458,0.012557736,-0.037600897,-0.029771965,-0.056119304,0.14121929,0.022726232,0.029870264,0.03350981,-0.08992948
0.0017843593,0.008853995,0.002641647,-0.0052015027,-0.00095081585,0.0061448617,-0.0014467069,0.003947088,0.027801778,0.034857213,0.041747823,-0.021734865,-0.020332277,-0.013081871,-0.03029075,0.012092419,-0.045798972,-0.037897848,-0.068257906,0.14446719,0.027960755,0.035153657,0.041338507,-0.091898896
0.0020594297,0.009140479,0.0030519918,-0.005311155,-0.0011461677,0.0059551112,-0.001745909,0.0040079607,0.027359555,0.03444251,0.041077845,-0.021046625,-0.020081842,-0.012803286,-0.029883292,0.01165076,-0.053285968,-0.045395974,-0.07942485,0.14739087,0.032734573,0.039991338,0.04860204,-0.09365428
0.002356652,0.009447523,0.0034944855,-0.0054038814,-0.0013610548,0.005748808,-0.0020675547,0.0040536616,0.026675267,0.03379248,0.040057812,-0.02016537,-0.019671455,-0.012365734,-0.029238064,0.011089304,-0.061399207,-0.053559065,-0.09155163,0.14981802,0.03788121,0.045194875,0.056462627,-0.09509357
0.00262741,0.009723207,0.0038963114,-0.005503642,-0.0015552415,0.0055659893,-0.0023530233,0.0041109836,0.026109703,0.033257235,0.0392354,-0.01945989,-0.019339025,-0.012016546,-0.028717946,0.010637836,-0.068732195,-0.06087202,-0.102509,0.15252277,0.04258712,0.049833927,0.06350957,-0.09670913
0.002840284,0.009944483,0.004214592,-0.005570263,-0.0017103587,0.0054191146,-0.0025858947,0.0041485555,0.025406854,0.03255643,0.038166806,-0.018801654,-0.018897934,-0.011573352,-0.02807544,0.010216774,-0.07461135,-0.06679378,-0.11133846,0.15432942,0.046347797,0.053559855,0.06920326,-0.09780137
0.003096944,0.010208477,0.0046078805,-0.0056788847,-0.0018991162,0.0052359933,-0.0028728093,0.0042084986,0.024697112,0.03184148,0.037083633,-0.01800349,-0.01845178,-0.011127038,-0.0274381,0.009698463,-0.08171792,-0.07407039,-0.122175716,0.15726069,0.050810426,0.058103245,0.07619513,-0.099561706
0.0033685337,0.010494542,0.0050238175,-0.0057670325,-0.0020997047,0.0050424887,-0.003181617,0.004252259,0.023695549,0.030872105,0.035583228,-0.017032722,-0.017814495,-0.010495096,-0.026509011,0.009074347,-0.089162864,-0.08178093,-0.13354431,0.15957202,0.055494506,0.062878706,0.08349114,-0.10088293
0.0036207289,0.010756927,0.0054028346,-0.0058605685,-0.0022828695,0.004870117,-0.0034627267,0.0043036556,0.022715604,0.029925661,0.034130137,-0.016212516,-0.017194204,-0.009889729,-0.025611442,0.008548445,-0.095923565,-0.08879755,-0.1439482,0.1620347,0.059795886,0.0672002,0.09007966,-0.10230458
0.003824743,0.010971363,0.0057021943,-0.0059252903,-0.0024247584,0.0047346754,-0.0036818886,0.004341295,0.021887576,0.029116413,0.03288192,-0.01562165,-0.016666848,-0.00937107,-0.02484914,0.008175785,-0.1013267,-0.09436202,-0.1522276,0.16372398,0.06324234,0.07064973,0.09521775,-0.10326769
0.004061074,0.011218026,0.0060475618,-0.0060048117,-0.0025975797,0.0045742937,-0.0039330083,0.004382437,0.020801034,0.028061608,0.031291444,-0.014797827,-0.01599503,-0.008694001,-0.023829415,0.007653224,-0.10773736,-0.1007877,-0.16180812,0.16570361,0.067324325,0.07470129,0.10119244,-0.10445337
0.004290503,0.011459632,0.006384863,-0.006041969,-0.0027680246,0.0044193547,-0.0041799904,0.004397509,0.01954598,0.026846023,0.029440505,-0.013873396,-0.015203237,-0.007896805,-0.022648016,0.0070711835,-0.11394679,-0.107000396,-0.17109217,0.16654041,0.07133357,0.078681186,0.10705054,-0.10494808
0.004504914,0.011682192,0.0067050764,-0.0060917805,-0.0029280768,0.0042717615,-0.004408784,0.004424097,0.018365616,0.025667693,0.027679948,-0.013060855,-0.014450593,-0.0071469625,-0.02154826,0.0065604257,-0.119841866,-0.112765945,-0.17984392,0.16778654,0.07510298,0.082404025,0.112622574,-0.10568409
0.0047000814,0.0118868,0.0070056026,-0.006160714,-0.0030840216,0.0041305944,-0.004630768,0.0044630137,0.017061507,0.024351012,0.025739731,-0.012191407,-0.013632266,-0.006334501,-0.020358153,0.0060087605,-0.12536006,-0.11812762,-0.18806264,0.16957268,0.07860627,0.08585185,0.11794967,-0.10675619
0.004857233,0.01205466,0.0072527616,-0.0062054535,-0.0032137285,0.004012,-0.0048238537,0.0044889306,0.015817318,0.023082627,0.023864431,-0.011390556,-0.012844664,-0.005555386,-0.019230038,0.00550227,-0.12984478,-0.1225755,-0.19490261,0.17076416,0.081426255,0.08869531,0.1223835,-0.10746873
