x1,v1,a1
-0.007015225,-0.011541171,0.07070964
-0.0071364655,-0.010382472,0.07194223
-0.007277114,-0.009116211,0.07335743
-0.0074373037,-0.007771024,0.07495582
-0.007613969,-0.0063948794,0.07670689
-0.0078010135,-0.0050520767,0.07855074
-0.00798993,-0.0038176123,0.0804042
-0.008170819,-0.0027692658,0.08217063
-0.008333672,-0.0019781066,0.08375256
-0.008469698,-0.0014985222,0.085064456
-0.00857246,-0.0013592502,0.086044
-0.008638672,-0.0015570353,0.086659685
-0.008668569,-0.0020543286,0.08691464
-0.0086658755,-0.0027818345,0.08684629
-0.008637353,-0.0036458294,0.08652208
-0.008591943,-0.004539215,0.086031094
-0.008539586,-0.005354466,0.08547247
-0.008489804,-0.0059962203,0.084941365
-0.008450309,-0.006391383,0.08451515
-0.008425886,-0.006495241,0.0842422
-0.008417795,-0.006293023,0.08413588
-0.008423826,-0.0057973494,0.08417489
-0.008438981,-0.005042801,0.08430992
-0.00845664,-0.004079144,0.084475115
-0.008469966,-0.0029645262,0.08460201
-0.008473287,-0.0017595154,0.08463326
-0.00846313,-0.0005224461,0.084533095
-0.008438737,0.00069374964,0.084292784
-0.008401999,0.001843332,0.08393016
-0.008356896,0.0028885298,0.08348428
-0.0083086295,0.0037997358,0.08300688
-0.008262642,0.0045554494,0.08255266
-0.008223664,0.005142185,0.082169555
-0.008194917,0.0055545303,0.081890546
-0.008177515,0.005795431,0.08172742
-0.008170238,0.005876547,0.08166818
-0.0081697125,0.005818249,0.08167877
-0.008171033,0.005648773,0.081709094
-0.008168654,0.0054023475,0.081702165
-0.008157315,0.0051166546,0.08160354
-0.008132759,0.004830449,0.08136874
-0.008092077,0.0045821825,0.08096712
-0.008033681,0.0044099516,0.0803818
-0.007956968,0.004352188,0.07960664
-0.007861858,0.0044478644,0.0786416
-0.0077483314,0.0047349776,0.07748811
-0.007616062,0.005246793,0.076145165
-0.007464202,0.006006298,0.07460681
-0.00729129,0.0070202467,0.072860874
-0.0070952484,0.008274612,0.07088848
-0.0068734093,0.00973307,0.06866413
-0.0066225217,0.011339272,0.066155635
-0.0063387128,0.01302256,0.06332373
-0.0060174116,0.014705834,0.06012146
-0.005653315,0.016313981,0.05649393
-0.0052405177,0.017781407,0.052379776
-0.0047730072,0.019057697,0.047716275
-0.0042456384,0.020110877,0.04244939
-0.0036555943,0.02092834,0.036548648
-0.003004077,0.021515884,0.030024435
-0.0022978517,0.021895338,0.022943726
-0.0015501992,0.022101186,0.015439742
-0.00078091805,0.022176506,0.0077119702
-1.5239137e-05,0.022168608,1.5124271e-05
0.00071820535,0.022124847,-0.0073614563
0.0013899908,0.022088831,-0.014120242
0.0019726788,0.02209723,-0.019983625
0.002443447,0.022177415,-0.024720518
0.0027863781,0.0223462,-0.02816947
0.0029942505,0.022609893,-0.030256758
0.0030696532,0.02296541,-0.031007614
0.0030252237,0.023402045,-0.03054864
0.0028828932,0.02390333,-0.029100256
0.0026721982,0.024448574,-0.026959693
0.002427888,0.025013695,-0.024476925
0.0021871417,0.025571242,-0.022026654
0.001986682,0.026089758,-0.01997915
0.0018599494,0.026533082,-0.018671691
0.0018344378,0.026860345,-0.01838159
0.0019293065,0.027027337,-0.019302025
0.0021535035,0.026989488,-0.021523075
0.002504727,0.026706092,-0.025021298
0.002969533,0.026144935,-0.029660875
0.0035246802,0.025286488,-0.03520733
0.004139563,0.024126936,-0.04135222
0.004779371,0.02267977,-0.047745146
0.005408562,0.02097591,-0.054028865
0.005994241,0.019062536,-0.059873376
0.006509159,0.0170007,-0.065006025
0.006934099,0.014861714,-0.06923533
0.007259451,0.012722465,-0.072466634
0.007485772,0.010660104,-0.074707404
0.007623181,0.008746837,-0.076060906
0.007689579,0.0070455237,-0.07670813
0.0077078925,0.0056065223,-0.07687995
0.0077027166,0.004465842,-0.07682335
0.007696911,0.003644298,-0.07676726
0.007708727,0.0031472489,-0.07689385
0.007749962,0.0029646403,-0.07732005
0.007825321,0.0030713119,-0.07809127
0.007932898,0.003427706,-0.07918642
0.008065492,0.003981242,-0.08053118
0.008212415,0.0046686963,-0.082016475
0.00836148,0.0054197167,-0.08351857
0.008500916,0.006161144,-0.08491853
0.008621001,0.0068214852,-0.086118646
0.008715273,0.007334922,-0.08705467
0.008781228,0.007644604,-0.08770252
0.008820454,0.0077053695,-0.08807957
0.008838214,0.0074861594,-0.0882403
0.008842546,0.006972224,-0.08826702
0.008842957,0.006166823,-0.08825678
0.008848936,0.005091946,-0.08830617
0.008868497,0.0037875695,-0.08849667
0.00890702,0.0023093936,-0.08888285
0.00896658,0.00072531344,-0.08948547
0.009045793,-0.00088899344,-0.09028997
0.009140157,-0.0024551789,-0.09124998
0.0092427395,-0.0038979992,-0.092294276
0.00934506,-0.0051515517,-0.093336016
0.009438065,-0.0061654523,-0.09428265
0.009513032,-0.006910203,-0.09504532
0.009562343,-0.0073809763,-0.095546715
0.009580046,-0.0075990427,-0.09572691
0.0095621925,-0.0076102177,-0.09554672
0.009506979,-0.007480128,-0.09498916
0.009414673,-0.007286694,-0.09405848
0.009287388,-0.0071107936,-0.092777744
0.009128697,-0.0070263823,-0.091184646
0.008943155,-0.0070913867,-0.08932646
0.008735778,-0.007340646,-0.08725457
0.008511528,-0.0077820234,-0.08501916
0.008274857,-0.008396562,-0.08266467
0.008029336,-0.009142866,-0.080226064
0.007777414,-0.009964917,-0.077726655
0.0075203567,-0.010801655,-0.07517757
0.0072584157,-0.01159645,-0.0725796
0.0069912034,-0.012304982,-0.06992709
0.0067182328,-0.012900756,-0.067213416
0.006439501,-0.013377837,-0.06443691
0.0061560352,-0.013750672,-0.06160651
0.005870354,-0.014050868,-0.05874647
0.0055868165,-0.014321229,-0.055900026
0.0053118267,-0.01460804,-0.05313154
0.005053762,-0.014953229,-0.0505258
0.0048224367,-0.015388217,-0.04818263
0.0046279943,-0.015930558,-0.046205733
0.004479329,-0.0165834,-0.044686764
0.0043823547,-0.017336955,-0.043687847
0.004338539,-0.018171052,-0.04322666
0.0043440512,-0.019058134,-0.04326759
0.0043896935,-0.019966593,-0.043720797
0.004461581,-0.020864435,-0.044448648
0.004542324,-0.021723174,-0.045277443
0.0046124244,-0.022521455,-0.04601131
0.004651673,-0.023247601,-0.046446316
0.0046405154,-0.02390038,-0.04638425
0.0045614135,-0.02448747,-0.045646507
0.0044002556,-0.025021836,-0.044088446
0.004147737,-0.02551687,-0.041613363
0.0038005575,-0.025981734,-0.038184803
0.0033622598,-0.026418388,-0.03383511
0.0028435325,-0.02682106,-0.028668761
0.0022618587,-0.02717805,-0.022859022
0.0016403942,-0.02747508,-0.01663692
0.0010060613,-0.027699223,-0.010272245
0.00038698045,-0.027842488,-0.004047926
-0.00019044566,-0.027904233,0.0017692382
-0.0007043879,-0.02789202,0.006957302
-0.0011399522,-0.027820677,0.011363092
-0.0014906656,-0.027710108,0.014917449
-0.001758818,-0.02758231,0.017639078
-0.001954599,-0.027458277,0.019626355
-0.0020942094,-0.027355043,0.0210388
-0.0021973287,-0.02728314,0.022072038
-0.0022844342,-0.027244756,0.022931073
-0.0023744411,-0.027233023,0.023806637
-0.0024829966,-0.027232718,0.02485785
-0.002621511,-0.027222278,0.026202131
-0.0027968092,-0.02717663,0.027911268
-0.003011211,-0.027070332,0.030011838
-0.0032629094,-0.02688052,0.032488678
-0.0035466223,-0.026589287,0.03529124
-0.003854522,-0.026185319,0.038342815
-0.004177374,-0.02566462,0.04155202
-0.0045057135,-0.025030399,0.044824623
-0.0048308275,-0.024292292,0.048073523
-0.005145355,-0.023465186,0.051224843
-0.0054434226,-0.022567932,0.05421931
-0.0057203644,-0.021622166,0.05700949
-0.0059722,-0.020651305,0.05955451
-0.0061951387,-0.019679626,0.061815113
-0.0063853785,-0.018731179,0.06375168
-0.0065393588,-0.01782823,0.06532685
-0.006654482,-0.01698912,0.06651279
-0.0067301346,-0.016225696,0.06730159
-0.0067686974,-0.015540963,0.067715496
-0.006776206,-0.01492776,0.06781363
-0.006762368,-0.014369109,0.067692205
-0.0067397933,-0.013840332,0.06747692
-0.006722558,-0.0133121945,0.06730848
-0.006724359,-0.012753994,0.06732407
-0.0067566256,-0.012135666,0.067638464
-0.0068268753,-0.0114288945,0.06832746
-0.0069375327,-0.0106080845,0.069416195
-0.0070853923,-0.009652316,0.07087376
-0.0072618565,-0.008548714,0.072615586
-0.0074540204,-0.007296602,0.074514434
-0.0076465025,-0.005910976,0.07641857
-0.0078237085,-0.0044240006,0.078174315
-0.007972102,-0.0028837807,0.07964849
-0.0080820285,-0.0013503708,0.08074633
-0.008148799,0.00011036478,0.08142188
-0.008172836,0.001434037,0.08167927
-0.008158987,0.002564881,0.08156561
-0.008115201,0.0034615765,0.08115796
-0.008050912,0.0041009746,0.08054743
-0.007975487,0.004479575,0.07982416
-0.007896988,0.004613013,0.07906539
-0.0078214,0.004533891,0.078328356
-0.0077524013,0.0042882334,0.077648245
-0.007691612,0.003930931,0.07704087
-0.0076391525,0.0035207418,0.07650831
-0.007594309,0.0031156584,0.07604531
-0.0075560748,0.0027693252,0.07564434
-0.0075234375,0.0025287776,0.07529812
-0.0074953646,0.002433314,0.074999094
-0.0074705626,0.002514031,0.07473667
-0.007447181,0.002793499,0.074494064
-0.0074226856,0.0032851922,0.07424685
-0.0073939916,0.003992591,0.07396427
-0.007357803,0.0049083317,0.0736126
-0.0073110093,0.0060141063,0.07315928
-0.0072510536,0.0072819297,0.07257682
-0.0071762563,0.008676751,0.07184632
-0.0070861224,0.0101595735,0.07096083
-0.006981617,0.011689791,0.06992841
-0.006865351,0.013225704,0.06877418
-0.0067415717,0.014723176,0.06754029
-0.0066158487,0.0161333,0.06628279
-0.006494415,0.017400697,0.06506489
-0.0063831927,0.018463979,0.063947015
-0.0062866574,0.019259205,0.06297521
-0.006206794,0.019726159,0.06217049
-0.0061423783,0.019816425,0.061521444
-0.006088746,0.019502006,0.060981873
-0.0060380585,0.01878321,0.06047349
-0.005980009,0.017694544,0.059893068
-0.005902891,0.016307427,0.059123375
-0.0057949484,0.014728642,0.058046844
-0.0056458595,0.013093975,0.056560546
-0.005448165,0.011557041,0.05459044
-0.005198405,0.010274349,0.05210267
-0.0048978017,0.009388427,0.049110033
-0.004552347,0.0090117045,0.04567263
-0.004172297,0.009213935,0.041892476
-0.0037711142,0.01001533,0.03790267
-0.0033639488,0.011386147,0.033852227
-0.002965855,0.013252003,0.02988832
-0.0025900358,0.015503317,0.02613917
-0.002246472,0.01800716,0.022700794
-0.0019411634,0.02062008,0.01963006
-0.001676009,0.023200748,0.01694405
-0.0014491678,0.025621163,0.014624103
-0.0012556502,0.027775306,0.012621944
-0.0010879157,0.02958452,0.010865621
-0.00093635276,0.03099944,0.009263975
-0.00078967994,0.03199888,0.007710118
-0.00063545036,0.032586392,0.006085832
-0.0004608604,0.03278536,0.0042689783
-0.00025395173,0.03263357,0.0021448925
-5.09814e-06,0.032177977,-0.00037925286
0.0002914948,0.03147033,-0.0033597893
0.00063659647,0.030564032,-0.0068047475
0.0010253217,0.029512243,-0.010667477
0.0014472102,0.02836684,-0.014847162
0.0018870485,0.027177643,-0.019196603
0.00232636,0.02599129,-0.023536598
0.0027453934,0.024849376,-0.027675256
0.0031253432,0.023785835,-0.031429663
0.0034505054,0.022823982,-0.034646936
0.0037100904,0.021973908,-0.037221942
0.003899493,0.021231234,-0.039109804
0.0040209005,0.020577984,-0.04033187
0.0040831855,0.019985896,-0.04097481
0.0041011157,0.019421726,-0.041183032
0.0040939758,0.01885344,-0.041145306
0.0040837624,0.018255798,-0.041077234
0.004093141,0.017614104,-0.041201256
0.004143317,0.01692544,-0.041725855
0.0042520016,0.016197402,-0.042825446
0.0044316254,0.015444963,-0.04462284
0.004688063,0.014686549,-0.047176566
0.0050200974,0.013940351,-0.050475482
0.005419774,0.013221511,-0.05444216
0.0058736196,0.012540094,-0.05894483
0.006364488,0.0118996315,-0.06381539
0.006873639,0.011296169,-0.06886995
0.007382679,0.010718085,-0.073927715
0.007875024,0.010146954,-0.078825444
0.008336791,0.009559545,-0.083426066
0.008757159,0.00893077,-0.08762224
0.009128369,0.008237266,-0.091336474
0.009445506,0.0074611544,-0.09451891
0.009706113,0.0065934523,-0.097143784
0.009909715,0.005636602,-0.09920471
0.010057312,0.004605544,-0.10070978
0.010150935,0.0035270504,-0.10167725
0.010193323,0.0024374155,-0.10213224
0.010187748,0.0013789684,-0.10210517
0.010138022,0.00039606474,-0.10163179
0.01004867,-0.00046887813,-0.10075513
0.009925219,-0.0011790105,-0.09952863
0.0097745145,-0.0017062697,-0.09801948
0.009604893,-0.0020341685,-0.09631071
0.009426105,-0.002160055,-0.0945005
0.00924888,-0.0020967103,-0.09269785
0.009084119,-0.0018730697,-0.09101437
0.0089418385,-0.0015336921,-0.08955339
0.008830057,-0.0011364279,-0.088398546
0.008753953,-0.0007479532,-0.087604836
0.008715434,-0.0004374716,-0.08719408
0.008713234,-0.00026951887,-0.087155454
0.008743363,-0.00029696152,-0.08744986
0.0087997485,-0.0005550203,-0.08801614
0.00887486,-0.0010569484,-0.08877738
0.008960223,-0.0017920175,-0.08964617
0.009046751,-0.0027264636,-0.09052806
0.009124913,-0.0038077098,-0.09132367
0.009184859,-0.0049715014,-0.09193028
0.00921661,-0.0061507835,-0.092244305
0.009210498,-0.007284694,-0.09216617
0.009157857,-0.008326162,-0.09160781
0.009051909,-0.0092471475,-0.09050184
0.008888656,-0.010041174,-0.08881057
0.00866762,-0.010723073,-0.08653316
0.008392293,-0.011326106,-0.08370977
0.008070285,-0.011896763,-0.08042218
0.0077130287,-0.012487992,-0.0767903
0.007335024,-0.013151893,-0.072963975
0.0069525694,-0.0139330495,-0.06910982
0.006582039,-0.014863349,-0.06539386
0.0062378948,-0.015958615,-0.061961513
0.005930746,-0.017217,-0.058918316
0.0056658285,-0.018618925,-0.056314822
0.005442239,-0.020128697,-0.054139156
0.0052530873,-0.021697735,-0.05231874
0.0050865198,-0.023269149,-0.050730772
0.0049274066,-0.024782876,-0.04921934
0.0047593964,-0.026180645,-0.047616273
0.0045670457,-0.027410178,-0.045762658
0.0043377406,-0.028428508,-0.043528397
0.004063211,-0.029204516,-0.040827543
0.0037404657,-0.029720707,-0.037627947
0.0033720979,-0.029974243,-0.033954486
0.0029659641,-0.029977214,-0.029885989
0.0025343182,-0.029756019,-0.025546625
0.0020925151,-0.029349837,-0.021092866
0.0016574179,-0.028808193,-0.016697362
0.0012456548,-0.028187642,-0.012531211
0.00087188475,-0.027547752,-0.008746226
0.0005472343,-0.02694646,-0.0054588146
0.0002780505,-0.0264351,-0.002737037
6.5109525e-05,-0.026053563,-0.00059220666
-9.658201e-05,-0.025826216,0.001023486
-0.00021726626,-0.0257593,0.0022120222
-0.00031119012,-0.025840435,0.0031171888
-0.00039484038,-0.026040459,0.003906825
-0.0004850152,-0.026317373,0.004753247
-0.0005970644,-0.026621634,0.0058152424
-0.000743484,-0.026901856,0.007223512
-0.0009329114,-0.027109908,0.009070108
-0.0011695112,-0.027204698,0.011401801
-0.0014527269,-0.027154243,0.01421718
-0.001777388,-0.026936127,0.017467402
-0.0021342053,-0.026536789,0.021060921
-0.002510711,-0.02595035,0.024872802
-0.0028926835,-0.025177527,0.028758949
-0.003265987,-0.024224944,0.032574635
-0.0036186096,-0.02310494,0.036195092
-0.003942532,-0.021835832,0.03953453
-0.004235003,-0.020442415,0.042559363
-0.0044989036,-0.018956335,0.04529236
-0.004742044,-0.017415889,0.04780617
-0.0049754744,-0.015865058,0.05020695
-0.0052111275,-0.0143515915,0.052611094
-0.005459302,-0.012924215,0.055120207
-0.0057265703,-0.011628883,0.057800036
-0.006014548,-0.010504243,0.060667917
-0.006319735,-0.009576762,0.06369078
-0.006634318,-0.008856486,0.0667928
-0.0069475994,-0.008334649,0.06986954
-0.0072476733,-0.007983932,0.07280455
-0.0075229956,-0.0077613564,0.07548516
-0.0077636275,-0.0076131197,0.07781505
-0.007962079,-0.0074805235,0.07972258
-0.008113753,-0.007306266,0.081165366
-0.008217124,-0.00704042,0.08213171
-0.008273767,-0.0066454755,0.082640745
-0.008288324,-0.006099923,0.08274165
-0.008268397,-0.005400078,0.082512334
-0.008224319,-0.00455997,0.082056776
-0.00816868,-0.0036092168,0.08150023
-0.008115561,-0.0025892083,0.08098159
-0.008079381,-0.0015483794,0.080641985
