x1,x2,x3,x4,v1,v2,v3,v4,a1,a2,a3,a4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1197338422139485,-0.1907496452331543,-0.1276706504821777,0.0583935439586639
0,-9.069078667862442e-06,-6.237201511026048e-06,1.0974202126666085e-06,-0.0012803730573962,-0.0018138157335724,-0.0012474403022052,0.0002194840425333,-0.1363407692653003,-0.1720135014813433,-0.1218174099588642,-0.0144967354519996
0,-3.357402925732635e-05,-2.245718897986655e-05,1.1228044814809075e-06,-0.0023086250591364,-0.0030871743843202,-0.0019965571915628,-0.0002144071887704,-0.0693096310827505,-0.0826582286682176,-0.0280059679126721,-0.072281510808757
0,-6.641934980380218e-05,-4.5247992965745634e-05,-6.194975933602597e-06,-0.0025070947608059,-0.0034818897249748,-0.0025616036056129,-0.0012491488942462,0.0296156907488538,0.0037151605373018,-0.0850033148973346,-0.1346668302863984
0,-9.754621358941217e-05,-7.454208775051582e-05,-2.6004320001087278e-05,-0.0018325201896406,-0.0027434830321471,-0.0032972153513411,-0.0027127199192506,0.1052992234842132,0.1439661780282476,-0.0621190342483023,-0.1580473747144929
0,-0.0001189333322516,-0.0001083298084024,-6.016252844456043e-05,-0.0006478869969499,-0.0015339407002973,-0.0034603287790369,-0.0041189217694439,0.1316274150539184,0.0979422883416989,0.0294963487091381,-0.1231929953241546
0,-0.0001306169668166,-0.0001396343601246,-0.0001072918819619,0.0005606720070835,-0.0008027862127056,-0.0028005815654209,-0.0053069489340308,0.110084385752782,0.0482886091766581,0.1024530940140578,-0.1144124375932246
0,-0.0001348321505968,-0.000163868646471,-0.0001633837720048,0.001253185140165,-4.025054332794354e-05,-0.0020462757038569,-0.0059114290745564,0.0284182408635242,0.1042185246988743,0.0484080782987434,-0.0064835905118963
0,-0.0001316835754633,-0.0001835916599034,-0.0002191736377499,0.0011056963504867,0.0006699655700122,-0.0018983269826165,-0.0052465440744659,-0.0579159987991783,0.0378246979691689,-0.0188183340506598,0.1394605905299893
0,-0.000125282074651,-0.000203210132007,-0.0002611342795806,0.0002512127288596,0.0006103345924602,-0.0020253674381091,-0.0031455842916637,-0.1129807255262453,-0.0497508934795656,-0.0065897570478666,0.280731366030451
0,-0.000124148248654,-0.0002212421258916,-0.0002797647541657,-0.0007953098322919,-0.0003835693930649,-0.0015810313388043,-0.0005805106253644,-0.0963237867040683,-0.1490299036254889,0.0954569769088226,0.2322833672294105
