x1,v1,a1
-0.006459421,0.017235385,0.06457994
-0.006318514,0.017792163,0.06317241
-0.006110936,0.018252369,0.061097965
-0.0059257485,0.018937439,0.059239585
-0.005727674,0.01963038,0.05725953
-0.005519104,0.02022731,0.055184606
-0.005295167,0.020886533,0.052964795
-0.0050704936,0.021440709,0.05073336
-0.004884936,0.02191103,0.048885915
-0.0046475143,0.022429759,0.046519373
-0.0044085225,0.022924554,0.044127416
-0.004101356,0.02348451,0.041038897
-0.0038347691,0.023835406,0.038347133
-0.0036104554,0.02423654,0.03609451
-0.0033869883,0.024614478,0.03385365
-0.0032285098,0.02479977,0.03226467
-0.0030369768,0.025148075,0.030334754
-0.0028014574,0.025466615,0.0279603
-0.002545536,0.025747549,0.025394214
-0.0023242286,0.025965698,0.023188395
-0.0020420193,0.026202835,0.020354701
-0.0017390526,0.026365435,0.017309584
-0.0015068409,0.026470378,0.014995354
-0.0013485933,0.026586877,0.013427501
-0.001069941,0.02675567,0.010646673
-0.0008270517,0.026892219,0.008200039
-0.0005700072,0.026903464,0.005625983
-0.00025080526,0.026967384,0.0024297882
6.188145e-05,0.026890328,-0.0006956031
0.0003619936,0.026865633,-0.0037070261
0.0005902377,0.026777765,-0.005964629
0.0008262695,0.026719997,-0.00831125
0.0010783505,0.026607223,-0.010819585
0.0013670444,0.026483204,-0.013708011
0.00160245,0.026364911,-0.0160551
0.0018733761,0.026166707,-0.018755095
0.0021663564,0.02591471,-0.021674566
0.0024043075,0.025669184,-0.0240559
0.0025887643,0.025413245,-0.025895737
0.0029003844,0.025027892,-0.028997995
0.0032333364,0.024514416,-0.032309763
0.0034601437,0.02416263,-0.034582533
0.0037530446,0.02354981,-0.0374932
0.0040587448,0.02295635,-0.040538564
0.0042552557,0.022601712,-0.042512883
0.0044748145,0.02206644,-0.044681083
0.0046972786,0.021597268,-0.046883084
0.004994759,0.020900387,-0.049806662
0.0053005214,0.020181166,-0.0528222
0.0055612666,0.019378996,-0.05540747
0.005693267,0.019049106,-0.056744017
0.005902517,0.018443583,-0.05886275
0.0061029564,0.01775648,-0.06088217
0.006297793,0.017090937,-0.06285726
0.0065081986,0.016296154,-0.06498462
0.006670832,0.015623241,-0.06663739
0.0068561886,0.014815668,-0.06849378
0.006956553,0.014350086,-0.069513045
0.007311027,0.013735525,-0.07308326
0.0074333553,0.013120933,-0.07435085
0.0077303387,0.012559208,-0.07739318
0.007857338,0.011781538,-0.078715764
0.0079965675,0.010871941,-0.0801425
0.008124113,0.009937691,-0.08142386
0.008193744,0.0093071675,-0.08211211
0.008290055,0.0084831845,-0.08303998
0.008371617,0.007747508,-0.08383095
0.008462265,0.006899457,-0.08471314
0.008535825,0.0061241332,-0.08542782
0.008776764,0.0053310515,-0.087847
0.008813901,0.0044889804,-0.08820636
0.008861794,0.0036485507,-0.08869507
0.008898253,0.0028444936,-0.08908934
0.008931052,0.002020216,-0.08943343
0.008920087,0.0012546338,-0.089345515
0.008943456,0.0007939531,-0.08954935
0.008946894,-0.00010545875,-0.08950126
0.00894534,-0.001009181,-0.089426674
0.008946805,-0.0017734125,-0.089418575
0.008939261,-0.0025060202,-0.08936601
0.008923414,-0.0033311732,-0.08922265
0.008903403,-0.0040539615,-0.08902987
0.0088614905,-0.005116528,-0.0885963
0.008820178,-0.005912596,-0.08818696
0.008760542,-0.0066539724,-0.087595455
0.008689289,-0.0071815858,-0.08689839
0.008609928,-0.008026109,-0.08612096
0.008521625,-0.008951135,-0.08524223
0.008438328,-0.009754938,-0.08441799
0.0083345845,-0.010570635,-0.08337188
0.0082292,-0.011375618,-0.08231014
0.008145776,-0.012038681,-0.08148753
0.008047192,-0.01284774,-0.080506705
0.007886321,-0.013756063,-0.07888392
0.007768158,-0.014390527,-0.077720895
0.007625857,-0.015261078,-0.076311536
0.00746625,-0.015977502,-0.074722916
0.0073228455,-0.016581552,-0.073313944
0.007149341,-0.017339256,-0.07158957
0.006972897,-0.018016398,-0.06982362
0.0068664122,-0.018512527,-0.06874309
0.0067295986,-0.019015031,-0.06735548
0.0065540345,-0.01962093,-0.06556961
0.0063121957,-0.020423533,-0.06309677
0.006072679,-0.021126444,-0.060681798
0.0058658426,-0.021669155,-0.058597453
0.0056684418,-0.022163872,-0.05665039
0.005457203,-0.022694329,-0.054553382
0.0053107818,-0.0231641,-0.05308111
0.0051412634,-0.023489635,-0.0513866
0.0049283886,-0.023919027,-0.04926735
0.0046684793,-0.024385938,-0.046651408
0.0044222334,-0.024813786,-0.044182856
0.004121283,-0.025228336,-0.04115943
0.0038767057,-0.025587043,-0.038708407
0.0036131889,-0.025959319,-0.03606567
0.0033714739,-0.026269227,-0.03365349
0.0030543068,-0.026519166,-0.030484393
0.0027106246,-0.02688615,-0.027033264
0.0025174827,-0.027075153,-0.025091393
0.0023152377,-0.027352545,-0.023059662
0.0019802726,-0.027635263,-0.019712958
0.0018454681,-0.027801108,-0.018381018
0.0016268156,-0.027946323,-0.016176945
0.0013358358,-0.028098712,-0.013259121
0.0011007646,-0.028267631,-0.010921738
0.0007927416,-0.02835458,-0.007851291
0.0005398126,-0.028460674,-0.005341009
0.00025840872,-0.028482806,-0.0025533617
7.409871e-05,-0.028601933,-0.00071136665
-0.00026138907,-0.028615816,0.0026327313
-0.0005846451,-0.028555226,0.0058467146
-0.0007893456,-0.028484153,0.007884695
-0.0010496287,-0.028383972,0.010498346
-0.001385643,-0.02810469,0.013831666
-0.0017752353,-0.027626358,0.01771362
-0.0020367997,-0.02739367,0.020320835
-0.002341533,-0.027198618,0.023370665
-0.0025704326,-0.026997652,0.025661884
-0.002899276,-0.026622057,0.028968936
-0.0031883125,-0.026285553,0.03189056
-0.0034877872,-0.025893336,0.03490523
-0.0037407898,-0.02552401,0.03745475
-0.0039732326,-0.02518602,0.03979091
-0.0043127597,-0.024432434,0.043179657
-0.0045903497,-0.023906305,0.045972973
-0.0047810683,-0.023495598,0.047891397
-0.005060459,-0.02282545,0.05065808
-0.005335388,-0.022185896,0.053402074
-0.005639461,-0.021383908,0.056417808
-0.0058122817,-0.020935865,0.058161926
-0.006030999,-0.020351239,0.060339667
-0.006237291,-0.01961989,0.06239151
-0.0064386134,-0.018871013,0.0644049
-0.0067666573,-0.018021643,0.06767522
-0.0069863456,-0.017207164,0.06986952
-0.0071401345,-0.016546102,0.071408466
-0.007272077,-0.015919082,0.07271096
-0.00743583,-0.015071944,0.07430273
-0.0076162196,-0.014194995,0.07610578
-0.0076571447,-0.013544835,0.0765439
-0.0077942736,-0.012805116,0.07789826
-0.00790449,-0.012097162,0.07897775
-0.008032675,-0.0111286845,0.08022586
-0.00814935,-0.010346402,0.08137774
-0.008278426,-0.00952796,0.08267763
-0.008332577,-0.008837383,0.08325382
-0.008377764,-0.008218211,0.08371935
-0.008424483,-0.0074759987,0.08419198
-0.008486878,-0.0067003476,0.084767036
-0.008537845,-0.0056020576,0.08521748
-0.008610575,-0.004634514,0.08590826
-0.00864163,-0.0038405503,0.08619598
-0.008639938,-0.003394693,0.08618589
-0.008666008,-0.0026213436,0.08645996
-0.008671899,-0.0016391735,0.08652833
-0.00868302,-0.0007051894,0.08663514
-0.008684468,0.00033393415,0.08668766
-0.008678007,0.0011459828,0.08664911
-0.008640587,0.0017987388,0.08632304
-0.008608981,0.0026014426,0.0860172
-0.00857677,0.0033846176,0.08570432
-0.008540599,0.0042937724,0.08533533
-0.008505243,0.0050903386,0.08498107
-0.008446605,0.0058919615,0.08441767
-0.008402254,0.0065840175,0.08399919
-0.008323328,0.0074958242,0.08323358
-0.008248443,0.008304537,0.082497574
-0.0081463475,0.009252896,0.08147627
-0.008012812,0.0103951655,0.08014807
-0.007834736,0.011401547,0.07835257
-0.0077091306,0.012278285,0.07708536
-0.007584062,0.013211881,0.07582742
-0.0075153564,0.013683449,0.07512746
-0.0073837712,0.014365306,0.073793754
-0.007254345,0.014995575,0.07249666
-0.007101199,0.015674675,0.07097553
-0.007006942,0.016217528,0.07004254
-0.0068812566,0.016770367,0.06879669
-0.006671056,0.017625518,0.06669081
-0.0065086773,0.018256154,0.06508419
-0.006333931,0.018890936,0.063345075
-0.006124165,0.019638807,0.061253972
-0.005928771,0.020215362,0.059302278
-0.0057341317,0.020832112,0.05735266
-0.005547178,0.021358497,0.05547604
-0.005317893,0.021971349,0.05318897
-0.0051021925,0.0224434,0.05101832
-0.004863198,0.02296633,0.048603743
-0.0045753983,0.023525419,0.045711882
-0.0043621873,0.023963569,0.04357523
-0.004157102,0.024367623,0.04152999
-0.0038813613,0.024874313,0.03878683
-0.0035650665,0.025369328,0.03561557
-0.0034075673,0.025643447,0.034056075
-0.003181843,0.026049143,0.031783618
-0.0028659082,0.026334366,0.028618535
-0.0024881042,0.02654338,0.024842894
-0.002195227,0.026778206,0.021914488
-0.0019731228,0.02690914,0.019691171
-0.001589229,0.026820157,0.015877094
-0.0013191496,0.026897434,0.013171698
-0.0010683355,0.027018508,0.0106675895
-0.0008025426,0.02713621,0.008014712
-0.00068580883,0.02730038,0.0068669077
-0.00039176145,0.027341213,0.003909642
-9.8908946e-05,0.027369719,0.0009799183
0.00014208646,0.027430506,-0.0014447202
0.00037887675,0.027331479,-0.0037903697
0.00056812615,0.027360784,-0.005676633
0.0008872272,0.027308686,-0.008874904
0.0012082827,0.027174726,-0.012088089
0.0014571409,0.02705178,-0.014571925
0.0016756582,0.026914412,-0.016746445
0.0019447205,0.026719991,-0.019426042
0.00215569,0.026474956,-0.02151373
0.0024167765,0.02627293,-0.024123762
0.002696197,0.026002651,-0.026912767
0.0028857384,0.025778525,-0.028796045
0.0032244753,0.025242835,-0.0321425
0.0035586264,0.02497293,-0.03546145
0.0038944785,0.024472164,-0.038795706
0.0041756025,0.02394963,-0.04159107
0.004353956,0.0236271,-0.043381788
0.004629864,0.023133436,-0.046147935
0.004962125,0.022397956,-0.049443863
0.005246624,0.021781042,-0.05228046
0.0054943524,0.021209568,-0.0547672
0.0058077946,0.020423226,-0.057902396
0.0060254587,0.019807901,-0.060112998
0.006211254,0.019223405,-0.061986785
0.0064315177,0.018480426,-0.06422578
0.0066287545,0.017792044,-0.06624801
0.0068960036,0.017003072,-0.06895847
0.0070818453,0.016290296,-0.07085497
0.007229846,0.015553936,-0.072336495
0.0073800934,0.014829103,-0.073856875
0.0075179576,0.014128685,-0.07527639
0.007667835,0.013276732,-0.076807484
0.007871157,0.012305832,-0.07888088
0.008003961,0.011468439,-0.08021709
0.008146206,0.010625285,-0.08165296
0.008259175,0.00981858,-0.08276205
0.008356559,0.009058127,-0.08371699
0.00843862,0.0083569465,-0.0845295
0.008521732,0.007448772,-0.08535144
0.008608418,0.006530006,-0.08620686
0.008688925,0.005560388,-0.08700028
0.008745991,0.004820728,-0.087592915
0.008792688,0.004072335,-0.08804284
0.008833688,0.0031564927,-0.08840635
0.008867089,0.0023670632,-0.088683575
0.008837878,0.0018043227,-0.08838793
0.008859861,0.0008158278,-0.08857277
0.008874401,-0.00015015583,-0.088693194
0.008883316,-0.00095094705,-0.088799134
0.008884719,-0.001764075,-0.08881713
0.008870511,-0.0027565423,-0.08865481
0.008844904,-0.0037649032,-0.08838746
0.008815829,-0.004492628,-0.08810219
0.008759597,-0.0052416925,-0.08756107
0.008698001,-0.0061451183,-0.08694226
0.0086393,-0.0069868136,-0.086352274
0.008552592,-0.007984103,-0.08546285
0.008470815,-0.008866659,-0.084640816
0.008372138,-0.009815547,-0.08367375
0.008281948,-0.010612533,-0.082803376
0.008192751,-0.011420571,-0.08193842
0.008112903,-0.011950131,-0.081168585
0.00799653,-0.012648584,-0.080007546
0.0078500975,-0.0135815395,-0.078536496
0.0077272,-0.014286017,-0.077334955
0.0076108524,-0.014829028,-0.07618751
0.007508594,-0.015351802,-0.07517808
0.0073387376,-0.016229743,-0.07347744
0.007255824,-0.01677195,-0.07265357
0.0071316496,-0.017258357,-0.071432084
0.007092625,-0.017680913,-0.07103106
0.006934502,-0.018308146,-0.06943602
0.0066865575,-0.019168193,-0.0669156
0.006681428,-0.01984268,-0.06685711
0.0065057524,-0.020434873,-0.06509747
0.006304413,-0.021061622,-0.06307478
0.006081691,-0.021681199,-0.06083347
0.0058678407,-0.022314424,-0.058682367
0.005659337,-0.022825306,-0.056572217
0.005414047,-0.023358371,-0.054100007
0.0052436693,-0.023678858,-0.052391045
0.0048761317,-0.024179248,-0.04870906
0.0045683947,-0.024654822,-0.04561321
0.004285335,-0.025031283,-0.042773224
0.004076657,-0.02534235,-0.040686555
0.003765428,-0.025729457,-0.037564907
0.0034965896,-0.026077986,-0.034879725
0.0032477141,-0.026388379,-0.032385033
0.0029509547,-0.026787486,-0.029424777
0.0027022264,-0.027022349,-0.026928777
0.0023230915,-0.027255572,-0.023156354
0.0019699137,-0.027502144,-0.019638507
0.0017423693,-0.02772721,-0.01737004
0.0014431003,-0.027905336,-0.014383423
0.0012520145,-0.027892815,-0.012474517
0.0010316558,-0.027991528,-0.010262425
0.0006967241,-0.028100982,-0.0069153043
0.00037787948,-0.02813826,-0.0037468653
0.00010357616,-0.028174715,-0.0010411126
-0.00025786302,-0.028072078,0.0025467812
-0.00054515933,-0.028009739,0.005431333
-0.0007802677,-0.027976282,0.0077963974
-0.0010663203,-0.027876759,0.010657405
-0.0013531086,-0.027728006,0.013508733
-0.0015975344,-0.027543344,0.015973754
-0.0019451074,-0.027094714,0.019427452
-0.0022543618,-0.026759895,0.022520697
-0.002576495,-0.02649316,0.025730727
-0.0028519481,-0.026142348,0.028471272
-0.0031093778,-0.02582796,0.031067068
-0.003349008,-0.025522532,0.033483706
-0.0035956143,-0.025196204,0.035959274
-0.0038700234,-0.024753286,0.03872477
-0.004111108,-0.02436911,0.041173644
-0.0044269324,-0.023840621,0.044372477
-0.004588415,-0.023394393,0.046036832
-0.004856256,-0.022863137,0.04870584
-0.005070484,-0.022333344,0.050819505
-0.0052870377,-0.021884397,0.052926812
-0.005538407,-0.02117536,0.055368446
-0.0057349233,-0.020643994,0.0573202
-0.0059574973,-0.020032728,0.059530273
-0.0061533707,-0.019409789,0.061512183
-0.006320226,-0.018888272,0.06321658
-0.0065171923,-0.018233065,0.065180734
-0.006776727,-0.017527994,0.06775976
-0.006931922,-0.01691101,0.06930422
-0.007100316,-0.016034491,0.070968784
-0.007302191,-0.015133972,0.072980106
-0.0074819336,-0.014299249,0.07477538
-0.007612558,-0.013573372,0.07608206
-0.007728794,-0.012906124,0.07724597
-0.0078491215,-0.012132839,0.07842377
-0.00799502,-0.011238489,0.07985489
-0.008095805,-0.010503465,0.08082702
-0.008168422,-0.0098331245,0.081538774
-0.008143606,-0.0093645835,0.08128415
-0.00822007,-0.008618072,0.08203686
-0.008297693,-0.007907052,0.082785726
-0.008380498,-0.0070983134,0.08360507
-0.008431645,-0.006078749,0.08411757
-0.008503879,-0.005173289,0.084852055
-0.008551174,-0.0044009937,0.08535497
-0.008558333,-0.0038470584,0.08544985
-0.008580828,-0.003044073,0.08569202
-0.0086163115,-0.0021506706,0.08604628
-0.0086343745,-0.0012646512,0.08621736
-0.008639939,-0.0005720698,0.08624507
-0.008610512,0.000462324,0.08593797
-0.008618312,0.0015596966,0.08602079
-0.008589966,0.00241402,0.08576954
-0.008566791,0.0031686542,0.085549474
-0.008532457,0.0039770473,0.08522026
-0.008490517,0.004804415,0.084827326
-0.008436807,0.0056233713,0.08431692
-0.008352058,0.006617996,0.08348493
-0.008270843,0.0075171897,0.082698144
-0.008176838,0.008508131,0.081776775
-0.008086459,0.009357092,0.08088127
-0.007991994,0.010075988,0.079937615
-0.007898814,0.010918653,0.07899634
-0.007908184,0.011519521,0.07906549
-0.0078054625,0.012199838,0.078020915
-0.007700232,0.013002505,0.07695117
-0.0075524184,0.013946289,0.07546776
-0.0074574607,0.014639735,0.0745211
-0.007298033,0.0154236555,0.07293536
-0.0070435503,0.016102472,0.07038501
-0.006841235,0.016926572,0.06834266
-0.0066697095,0.01772727,0.06663079
-0.0065884874,0.018216144,0.06582541
-0.0064330786,0.018802762,0.0642777
-0.00627416,0.019250885,0.062686704
-0.0060768486,0.019986035,0.060729172
-0.0058405483,0.02088325,0.058381952
-0.005556832,0.021532593,0.055560745
-0.0053430684,0.022083588,0.053441115
-0.0051286835,0.022611069,0.051310603
-0.004939254,0.02306701,0.049420066
-0.004756632,0.02353462,0.047581825
-0.004476706,0.024122186,0.0447786
-0.0041707763,0.024647105,0.041697867
-0.0038545546,0.025110949,0.03851646
-0.003648126,0.025451576,0.036445744
-0.003338967,0.025911065,0.033349607
-0.0032004109,0.026397292,0.031972263
-0.0029453663,0.02671322,0.029430848
-0.0026707314,0.027034596,0.02668788
-0.0024530385,0.027279032,0.024523497
-0.0022391807,0.027421223,0.022395361
-0.0019231798,0.027649317,0.0192311
-0.0015827562,0.027762951,0.015809042
-0.0012587052,0.027848536,0.012549926
-0.00096777,0.02793339,0.009628447
-0.00075883535,0.027935788,0.0075499006
-0.00039367858,0.028173162,0.003892577
-0.00017135461,0.028164962,0.0016849036
0.00017684983,0.028191432,-0.0018063935
0.0004555374,0.028099395,-0.0045828824
0.0007222212,0.028058173,-0.007256463
0.0010348685,0.027914809,-0.010383127
0.0012914516,0.0277469,-0.012936268
0.0014908061,0.027565842,-0.014912689
0.0017892767,0.027377773,-0.017899873
0.0021105758,0.027130822,-0.021132493
0.0024553407,0.026763314,-0.024581438
0.0027176682,0.026468674,-0.027201103
0.002932711,0.026302643,-0.02934141
0.0031761671,0.025994228,-0.031765673
0.0034396201,0.02562407,-0.034376454
0.0037081689,0.025227102,-0.0370462
0.004052304,0.024612008,-0.040467262
0.00434117,0.02411555,-0.043361902
0.004592783,0.023605978,-0.045896783
0.004765163,0.023138976,-0.04763624
0.00506439,0.02242898,-0.050622016
0.005432703,0.021931615,-0.054324668
0.005689804,0.021230701,-0.056892566
0.005853923,0.02068246,-0.058544505
0.0060887965,0.020011714,-0.060890354
0.006268195,0.019534485,-0.062669314
0.0064515113,0.018891443,-0.06452344
0.006699485,0.018081294,-0.067014754
0.006907898,0.017353542,-0.06912949
0.007144041,0.016528433,-0.071516976
0.0073573506,0.015711626,-0.0736884
0.007524358,0.014934256,-0.07539818
0.0076777837,0.014149174,-0.07697242
0.007798351,0.013583697,-0.078203365
0.007942946,0.012740051,-0.079646565
0.008091812,0.011622628,-0.08111735
0.008217562,0.0107550165,-0.08237749
0.0083222315,0.0100782905,-0.08341182
0.008433895,0.009191491,-0.08448427
0.008542,0.008295161,-0.085541524
0.008614581,0.007622776,-0.08625139
0.008682679,0.006832557,-0.08691347
0.008690446,0.0061932635,-0.08696647
0.008740822,0.005377974,-0.087443545
0.008805672,0.0045556473,-0.088083364
0.008874872,0.0034999421,-0.088776246
0.008901482,0.0027496226,-0.089058
0.0089156795,0.001706587,-0.08918268
0.008927501,0.0009239784,-0.08931941
0.008932616,0.00022639259,-0.089374654
0.008917304,-0.0007050578,-0.08917336
0.008900389,-0.0016633847,-0.08895233
0.008926273,-0.002434339,-0.08916847
0.008931866,-0.0031420796,-0.0892176
0.008919882,-0.003828262,-0.08911204
0.008886617,-0.004691775,-0.08881328
0.008848879,-0.005456468,-0.08847396
0.00879938,-0.006424145,-0.08799047
0.008736686,-0.007176061,-0.087393016
0.008668856,-0.0079953885,-0.086703464
0.008606753,-0.008810155,-0.086069584
0.008531085,-0.009480441,-0.085317634
0.008434128,-0.010279554,-0.08434259
0.008343153,-0.011036743,-0.08345354
0.008247569,-0.011768266,-0.082496114
0.0081505105,-0.012435433,-0.08152614
0.008074281,-0.01294999,-0.0807724
0.007982275,-0.013568516,-0.07985415
0.007837608,-0.014309035,-0.0784061
0.007734192,-0.014748814,-0.077375814
0.0075816377,-0.015402619,-0.07583118
0.0074195745,-0.016185207,-0.07419031
0.0072712856,-0.016898444,-0.07271301
0.0071053687,-0.017600717,-0.07105896
0.006904078,-0.018482797,-0.06903785
0.006752876,-0.019019796,-0.067540035
0.0066216514,-0.01958406,-0.0662286
0.0064916983,-0.020086493,-0.06492951
0.0062878276,-0.020674916,-0.0628815
0.0060292417,-0.021412287,-0.060273714
0.0058355927,-0.021930452,-0.058341525
0.0056158467,-0.02244569,-0.056153554
0.005423474,-0.022929087,-0.054211948
0.005187681,-0.023441343,-0.05185933
0.0049793464,-0.023883916,-0.04976404
0.0047104773,-0.024382653,-0.047072195
0.004450118,-0.024841486,-0.044474766
0.0041649733,-0.025344845,-0.04162824
0.003951264,-0.025680149,-0.039474033
0.0037243492,-0.025990605,-0.03719113
0.0034676692,-0.026322193,-0.03460415
0.003222899,-0.026563397,-0.032163355
0.0029533491,-0.026853522,-0.029433694
0.0026795324,-0.027125482,-0.02667311
0.0024108212,-0.027344856,-0.023981161
0.0021227105,-0.027569324,-0.021089656
0.0018853192,-0.027803935,-0.018729767
0.0016768731,-0.027862119,-0.016658379
0.0014587418,-0.027972225,-0.0144639835
0.001155153,-0.028182268,-0.011439348
0.0009609077,-0.028369851,-0.009504443
0.00067012844,-0.028433286,-0.0066193594
0.00039706656,-0.028467957,-0.003926058
6.1794235e-06,-0.028511347,-6.29304e-05
-0.00022160547,-0.028413236,0.002194393
-0.00053026574,-0.028380476,0.00528453
-0.0008554375,-0.028311452,0.008521155
-0.001100039,-0.028202957,0.010960215
-0.0014470698,-0.027971018,0.014430412
-0.0017754436,-0.027690431,0.0177285
-0.0020630043,-0.027488947,0.020638047
-0.002334483,-0.027249016,0.023366008
-0.0026681721,-0.026950305,0.026691593
-0.002945099,-0.026624212,0.029460836
-0.0032376377,-0.02623679,0.032378517
-0.003427878,-0.026089396,0.03430757
-0.0037517399,-0.025675824,0.03753889
-0.0039885067,-0.025264421,0.03990622
-0.0042248117,-0.024893433,0.042265646
-0.004518661,-0.024364725,0.04520308
-0.004792164,-0.02381226,0.047954146
-0.0049858163,-0.023430517,0.049904708
-0.005312497,-0.022893397,0.053168748
-0.00546227,-0.022476891,0.054682773
-0.005720061,-0.02188012,0.05726483
-0.005937806,-0.021251814,0.05944478
-0.0062025567,-0.020565413,0.062111694
-0.006363306,-0.020165019,0.06372227
-0.0065893973,-0.019461855,0.06595727
-0.006812916,-0.01874229,0.068177894
-0.006982126,-0.018114997,0.06982305
-0.007149008,-0.01750303,0.07147573
-0.0073090247,-0.016864682,0.073067725
-0.007481019,-0.016091201,0.0747578
-0.007658266,-0.0150776,0.07648095
-0.007839257,-0.014187014,0.07825755
-0.007985844,-0.013379479,0.079719506
-0.008112737,-0.012644725,0.08098864
-0.0082485275,-0.011857492,0.08234556
-0.008358972,-0.011121279,0.08344814
-0.008456724,-0.010399626,0.08441238
-0.008570412,-0.009446799,0.08551227
-0.008649956,-0.008743186,0.0862909
-0.008728009,-0.00782271,0.08708143
-0.0087803155,-0.007050162,0.08763149
-0.00885615,-0.00604085,0.08840206
