x1,x2,x3,x4,v1,v2,v3,v4,a1,a2,a3,a4
0.0005131854,0.00024847782,0.0008662827,0.0057903165,-0.0010385705,-0.001323868,0.003423072,-0.005761211,-0.059001092,0.06678114,0.23532695,-0.28999066
0.00023288962,-0.0009323752,-0.00032627862,0.0088647315,-0.00089772855,-0.0037634617,0.0022569285,-0.004666019,-0.10155792,0.13206594,0.4747175,-0.5484066
-0.00055505004,-0.0013586514,0.00027446944,0.008241287,0.0008071961,0.000873622,0.0033263296,-0.009500526,-0.03558673,0.17064047,0.3401472,-0.47196257
-0.0015193468,-0.0022721095,0.00047941197,0.008745398,0.002871861,0.005050534,0.003872695,-0.014330506,0.019957332,0.23784353,0.28486124,-0.48763284
0.00037573624,-0.00057929417,-6.026699e-05,0.008090884,-0.0011371252,-0.003516189,0.0025222786,-0.004531566,-0.095591456,0.11089898,0.42254993,-0.48595482
-0.00044773277,-0.0010752822,0.00050370453,0.0076105893,0.0007688637,0.0011503279,0.0034445017,-0.0094789015,-0.03050794,0.15469348,0.29489818,-0.41947412
-0.0001968255,-0.0007671802,0.0005465673,0.0072546,0.0002653753,0.00035303083,0.0033943178,-0.008402209,-0.040294833,0.13352546,0.2899328,-0.3961436
-0.00024111512,-0.0006624991,0.00075475255,0.006805039,0.00038058247,0.0011192542,0.0036793004,-0.009017106,-0.028169507,0.12899771,0.24675566,-0.35630685
-0.00030503835,-0.000671802,0.0008335981,0.0066652284,0.00040312632,0.0015777639,0.0039074593,-0.009449966,-0.020656375,0.13003781,0.22973926,-0.34360993
-0.0006531138,-0.0008871678,0.0010650689,0.006482177,0.0012317855,0.0035312145,0.004267884,-0.0115312785,0.006378906,0.14900136,0.17718418,-0.3169902
-0.0006924901,-0.00080961204,0.0012184766,0.006112602,0.0010262202,0.0041079284,0.0047426187,-0.011968128,0.017440073,0.14380626,0.14539,-0.2871078
-0.0008273847,-0.00210675,-0.00080006203,0.001741078,0.00091307965,0.002438826,0.004160866,-0.0051090876,-0.028715348,0.15714562,0.06804357,-0.14877325
-0.00067549455,-0.0006644819,0.001332568,0.004520768,0.0012484924,0.0049029295,0.004957077,-0.011672825,0.026741892,0.12972397,0.05136988,-0.1827453
-0.00042709627,-7.1047245e-05,0.0018312722,0.0044211308,0.0007836977,0.004918908,0.005225651,-0.011981112,0.033123404,0.101409815,0.024180207,-0.14748958
-9.8072e-05,0.00040428463,0.001992662,0.0037404061,0.0003782295,0.004188386,0.0050860997,-0.010814069,0.023920361,0.07151833,-0.0039066174,-0.09619814
0.00055733183,0.0012484101,0.002205878,0.0027389645,0.00027198374,0.0027283772,0.0036743304,-0.00792434,0.0014316158,0.01640231,-0.028957803,-0.02643603
0.00012567524,0.0006104025,0.0019402648,0.0036486464,-1.1220676e-05,0.0032176145,0.0048645725,-0.0096865,0.010405915,0.0566661,0.010140177,-0.09406859
7.8079895e-05,0.0013919021,0.0029215582,0.0017648244,0.0032539258,0.008632184,0.0017925161,-0.011693484,0.061606765,0.017213415,-0.17182747,0.07629714
0.00010944957,0.0012780525,0.0026523848,0.0014073924,0.0029918724,0.008175416,0.0017421313,-0.010700097,0.052613612,0.015775848,-0.16636667,0.08083034
0.0002662912,0.0019182184,0.003420233,0.0015072642,0.0056853616,0.010228958,-0.0011567412,-0.011725966,0.06955851,-0.0046165474,-0.21553385,0.12058576
0.00042971614,0.0023486507,0.0037587548,0.0011064889,0.007873908,0.01165996,-0.0038402707,-0.011635091,0.07279556,-0.023382572,-0.2587763,0.16699234
0.0004999166,0.0027521993,0.0038998534,0.00021277515,0.008858682,0.014067727,-0.0056285453,-0.011893953,0.08304241,-0.051993005,-0.31666923,0.2318751
0.0007281278,0.0022914417,0.0033962722,0.0012292876,0.0068646367,0.008652227,-0.00363154,-0.008789278,0.04258354,-0.02924073,-0.19633354,0.13074304
0.00061335956,0.0029999944,0.004341533,0.00045662947,0.011343293,0.014446914,-0.007948409,-0.011951316,0.08511786,-0.05135074,-0.33536708,0.2433306
0.0007801557,0.0035818825,0.004804948,-5.0539573e-05,0.013657246,0.01669485,-0.010893864,-0.012320819,0.09517411,-0.07847687,-0.39433658,0.30410334
0.0006981174,0.0033922165,0.0046608117,0.00014165591,0.012696562,0.01611877,-0.009658486,-0.012511257,0.0938872,-0.069345616,-0.3768848,0.28431535
0.0007409374,0.0035057066,0.0047636544,-6.81408e-07,0.013378228,0.016576821,-0.010516256,-0.012375054,0.09618779,-0.075128704,-0.38941428,0.29767516
0.0013190631,0.0041807625,0.0050281067,-0.00064561167,0.016770903,0.016192967,-0.015518616,-0.009218277,0.07256328,-0.11158022,-0.4088398,0.3473839
0.0009901987,0.004025902,0.0051418673,-0.0005102996,0.01615696,0.01794021,-0.014036515,-0.01172512,0.09608028,-0.09896104,-0.4354652,0.35138977
0.0010643464,0.0044316314,0.005395651,-0.0007560814,0.01612423,0.019471481,-0.014551515,-0.012420456,0.10787972,-0.12346258,-0.46353844,0.38174188
0.0010924268,0.004378786,0.00541777,-0.0008521627,0.017316215,0.019331181,-0.015711715,-0.011762305,0.10468412,-0.11845554,-0.4680076,0.38622335
0.0029630952,0.0056749554,0.005170406,-0.0019649006,0.021929696,0.01188654,-0.025519187,0.0011821301,-0.009897825,-0.21003139,-0.3700991,0.4105278
0.00048547413,0.0040002153,0.004812313,-0.0006840776,0.01103118,0.016186742,-0.010880957,-0.011844851,0.15385862,-0.14357851,-0.41134304,0.3391331
0.0020708966,0.004626258,0.0048141913,-0.0009993555,0.017708808,0.0126138665,-0.018617135,-0.00374707,0.024142174,-0.14815761,-0.3514004,0.34222355
0.00053991703,0.0029432892,0.0043484434,0.00049887854,0.01117497,0.014718774,-0.0075777415,-0.012423745,0.089549795,-0.047551196,-0.3387737,0.24199805
0.0012476364,0.0032706908,0.004030478,0.0002985231,0.0114959,0.010659664,-0.009843111,-0.007128642,0.03808899,-0.077295355,-0.26935482,0.22368135
0.0016982289,0.0029913755,0.003221947,0.00088779593,0.009010533,0.004772037,-0.008468677,-0.0025940258,-0.02147285,-0.07523532,-0.13660553,0.13335332
