x1,v1,a1
0.006607050519287322,-0.014454392729868,-0.06678540753988604
0.006484038010053812,-0.01454645969024253,-0.0655367847210095
0.006358805231584297,-0.014634942311011994,-0.06426606280062502
0.006231394040424575,-0.014719699249858238,-0.06297366771977238
0.0061018485674930074,-0.014800589957045132,-0.06166004807206499
0.005970215207607121,-0.014877474830400306,-0.06032567499284127
0.005836542606507935,-0.01495021537240587,-0.05897104202344962
0.0057008816453735425,-0.015018674349261428,-0.05759666495058727
0.005563285422816073,-0.015082715951776845,-0.05620308162063952
0.005423809234359332,-0.015142205957943506,-0.05479085172899699
0.005282510549397907,-0.015197011897021018,-0.053360556584362916
0.005139448985641941,-0.015247003214963337,-0.05191279884809608
0.004994686281054671,-0.015292051440996773,-0.05044820224866332
0.00484828626329196,-0.015332030355152513,-0.04896741127129619
0.00470031481665408,-0.015366816156548453,-0.047471090822956974
0.004550839846559984,-0.015396287632209184,-0.045959925872718195
0.00439993124155401,-0.015420326326208484,-0.04443462106765724
0.00424766083285582,-0.015438816708914376,-0.04289590032437553
0.004094102351466848,-0.01545164634611115,-0.041344506396275356
0.0039393313828496096,-0.015458706067765154,-0.039781200416758
0.0037834253191991155,-0.015459890136191154,-0.038206761418534324
0.0036264633093279373,-0.0154550964133652,-0.03662198582926158
0.0034685262061886087,-0.015444226527121633,-0.03502768694374159
0.003309696512059765,-0.01542718603596776,-0.03342469437294197
0.003150058321426102,-0.01540388459224816,-0.031813853470139306
0.002989697261587008,-0.015374236103388686,-0.030196024734530688
0.0028287004310339125,-0.015338158890948026,-0.028572083192712056
0.002667156335641138,-0.015295575847202704,-0.02694291775846928
0.0025051548227190785,-0.015246414588989019,-0.025309430571368627
0.0023427870129824283,-0.01519060760851986,-0.023672536314671876
0.0021801452304906323,-0.015128092420885628,-0.02203316151314584
0.002017322930622791,-0.01505881170794006,-0.020392243811386705
0.0018544146261543605,-0.01498271345826776,-0.01875073123333075
0.0016915158115075513,-0.014899751102931784,-0.017109581423669227
0.0015287228852511926,-0.014809883646706289,-0.015469760871924433
0.0013661330709288755,-0.014713075794509225,-0.013832244119974904
0.0012038443362958613,-0.014609298072760672,-0.012198012953834839
0.0010419553110457256,-0.014498526945402107,-0.010568055580497676
0.0008805652031080645,-0.014380744924319762,-0.008943365790657168
0.0007197737136002421,-0.014255940673922992,-0.007324942108135502
0.0005596809505194044,-0.014124109109637203,-0.005713786926880188
0.0004003873412650696,-0.013985251490079804,-0.004110905636432172
0.0002419935440867004,-0.01383937550269508,-0.0025173057368082803
8.460035855422283e-05,-0.01368649534263037,-0.0009339959437763165
-7.169136484793287e-05,-0.013526631784642524,0.0006380147144729902
-0.00022678081590121453,-0.013359812247831039,0.0021977178082383474
-0.0003805673165053187,-0.01318607085300195,0.003744106423781852
-0.0005329504131008107,-0.013005448472474944,0.005276176086348512
-0.000683829969561981,-0.01281799277215676,0.00679292568773227
-0.0008331062604620198,-0.01262375824571716,0.008293358417409993
-0.0009806800646139254,-0.01242280624071965,0.009776482696277882
-0.0011264527587906785,-0.012215204976575595,0.01124131311202538
-0.0012703264115277836,-0.012001029554207036,0.012686871355176904
-0.0014122038769112828,-0.011780361957319595,0.014112187154831504
-0.0015519888882550561,-0.01155329104520276,0.01551629921313748
-0.0016895861515722366,-0.011319912536990103,0.01689825613754938
-0.0018249014387464648,-0.011080328987326773,0.01825711736992415
-0.0019578416803095735,-0.010834649753406143,0.019591954111522727
-0.002088315057733625,-0.010582990953352021,0.02090185024299761
-0.002216231095147157,-0.01032547541593722,0.022185903238467353
-0.0023415007503874707,-0.010062232621643224,0.02344322507279905
-0.002464036505301835,-0.00979339863508018,0.024672943121231094
-0.0025837524552104535,-0.009519116028801452,0.025874201050467924
-0.0027005643974435303,-0.00923953379856339,0.02704615970037424
-0.0028143899188645713,-0.008954807270098118,0.02818799795539414
-0.0029251484822920906,-0.008665097997485584,0.02929891360482218
-0.0030327615117315067,-0.008370573653229565,0.03037812419104969
-0.003137152476327352,-0.008071407910160368,0.03142486784489359
-0.003238246972942934,-0.007767780315302793,0.032438404107085886
-0.0033359728072709983,-0.007459876155860356,0.03341801473496665
-0.003430260073375858,-0.00714788631747628,0.03436300449339278
-0.003521041231565955,-0.006832007134941171,0.03527270192886053
-0.0036082511844963685,-0.0065124402355279274,0.036146460125845534
-0.0036918273514027263,-0.006189392375146132,0.036983657444383235
-0.0037717097403703,-0.005863075267520365,0.037783698237936224
-0.003847841018544418,-0.005533705406609258,0.03854601355061843
-0.003920166580190997,-0.005201503882494352,0.03927006179287268
-0.003988634612519045,-0.0048666961909783375,0.03995532939472867
-0.004053196159179876,-0.004529512037139946,0.04060133143579694
-0.0041138051813599304,-0.004190185133097363,0.041207612251176036
-0.00417041861638536,-0.003848952990235628,0.04177374601246269
-0.00422299643375765,-0.003506056706157717,0.04229933728306521
-0.004271501688540886,-0.003161740746622909,0.042784021547034104
-0.004315900572023307,-0.0028162527227398454,0.04322746571064331
-0.004356162459578468,-0.0024698431636873846,0.043629368575982166
-0.004392259955654767,-0.002122765285244088,0.04398946128585196
-0.004424168935826094,-0.001775274754413397,0.044307507739300915
-0.004451868585840862,-0.001427629450433229,0.044583304977175324
-0.004475341437611456,-0.0010800892224564979,0.04481668353711185
-0.004494573402091001,-0.0007329156441855323,0.04500750777744342
-0.004509553798988982,-0.00038637176574024865,0.04515567616953703
-0.004520275383281351,-4.0721863036894423e-05,0.04526112155812276
-0.004526734368474576,0.0003037688150494402,0.045323811389211134
-0.0045289304465869875,0.0006468343014686256,0.0453437479052351
-0.004526866804814956,0.0009882081674563682,0.04532096830709405
-0.004520550138855805,0.0013276237803999465,0.04525554488282141
-0.004509990662863421,0.0016648145628323473,0.04514758510263727
-0.004495202116015935,0.0019995142522773917,0.04499723168018229
-0.004476201765677711,0.0023314571616729323,0.04480466259975745
-0.004453010407140637,0.002660378440106837,0.04457009110942261
-0.004425652359933094,0.002986014333607625,0.04429376567984078
-0.004394155460688688,0.0033081024457367967,0.04397596992879234
-0.004358551052570531,0.003626381997733395,0.043617022511321754
-0.004318873971250305,0.003940594087964291,0.043217276975513585
-0.0042751625274447475,0.004250481950437199,0.0427771215839298
-0.004227458486015834,0.00455579121213794,0.04229697910077702
-0.004175807041644693,0.004856270148959528,0.04177730654490983
-0.004120256791092893,0.005151669939998172,0.04121859490881251
-0.004060859702068102,0.0054417449199972955,0.04062136884373455
-0.003997671078714419,0.005726252829721255,0.03998618631118842
-0.003930749523751143,0.006004955064035645,0.03931363820105146
-0.0038601568972871283,0.006277616917465635,0.038604347916547516
-0.0037859582723409977,0.006544007827002214,0.037858970926413445
-0.003708221887100193,0.006803901611928418,0.03707819428458214
-0.003627019093954451,0.007057076710440342,0.03626273611773898
-0.0035424243053418557,0.00730331641283843,0.03541334508113338
-0.003454514936448261,0.00754240909106273,0.03453079978305348
-0.0033633713448040386,0.007774148424342978,0.033615908178403056
-0.003269076766825964,0.007998333620733013,0.03266950693185806
-0.0031717172513563985,0.008214769634300206,0.031692460751123364
-0.0030713815902563436,0.008423267377743444,0.030685661690853967
-0.002968161246113448,0.008623643930215284,0.02965002842784949
-0.0028621502771305836,0.008815722740124054,0.028586505508175774
-0.002753445259264536,0.008999333822690926,0.027496062566906218
-0.002642145205686943,0.009174313952035957,0.026379693521201043
-0.0025283514836409796,0.00934050684756472,0.02523841573745664
-0.0024121677287689885,0.009497763354422697,0.02407326917327466
-0.002293699756989661,0.00964594161778027,0.022885315495035048
-0.0021730554740081436,0.009784907250710382,0.021675637171905595
-0.0020503447825473823,0.00991453349542598,0.020445336547169735
-0.0019256794873928063,0.010034701377654547,0.01919553488779268
-0.00179917319834524,0.010145299853939891,0.017927371413173486
-0.0016709412311793751,0.010246225951672114,0.016642002304055065
-0.001541100506707753,0.010337384901652955,0.015340599692590013
-0.0014097694480523827,0.01041869026300872,0.014024350634581628
-0.0012770678762271251,0.010490064040272131,0.012694456064929072
-0.0011431169041336753,0.010551436792469497,0.011352129737302555
-0.0010080388290731473,0.01060274773406807,0.009998597149066004
-0.0008719570238746447,0.010643944827656609,0.008635094452458272
-0.0007349958267423271,0.010674984868247462,0.007262867353044785
-0.0005972804299233939,0.010695833559099062,0.005883169996460294
-0.0004589367673009182,0.010706465578964777,0.0044972638444783775
-0.0003200914010172419,0.01070686464067985,0.0031064165414613877
-0.00018087140723520095,0.01069702354100511,0.0017119007722604719
-4.1404261145352615e-05,0.010676944201655379,0.0003149931126447017
9.818227867237392e-05,0.010646637701452868,-0.0010830271266591487
0.00023776028642410243,0.01060612429956003,-0.0024808790612341853
0.0003772017857056152,0.010555433449757758,-0.003877281398462823
0.0005163788664245509,0.010494603805739524,-0.00527095360614594
0.0006551638019307245,0.010423683217391112,-0.0066606170831509295
0.0007934291662427969,0.01034272871802507,-0.00804499633097484
0.0009310479512577764,0.010251806502543039,-0.009422820125091486
0.0010678936838282682,0.010150991896508322,-0.010792822684935676
0.00120384054259157,0.010040369316122925,-0.012153744841369359
0.0013387634744346905,0.009920032219115497,-0.013504335200473765
0.0014725383104797335,0.009790083046558602,-0.014843351302515082
0.001605041881474344,0.00965063315564505,-0.016169560774933363
0.0017361521324722328,0.00950180274346263,-0.017481742478207676
0.0018657482366901154,0.009343720761813704,-0.018778687643463594
0.001993710708429866,0.009176524823131733,-0.020059201000714087
0.0021199215149568756,0.009000361097553955,-0.02132210189664729
0.0022442641872259268,0.008815384201219962,-0.022566225400877916
0.002366623929344205,0.008621757075878606,-0.023790423399562492
0.0024868877266590933,0.008419650859898153,-0.02499356567525838
0.0026049444523581155,0.008209244750785936,-0.026174540971902437
0.0027206849724702247,0.007990725859335206,-0.027332258043802272
0.0028340022491605,0.00776428905552929,-0.028465646687559805
0.002944791442212608,0.007530136806346326,-0.029573658755869058
0.003052950008594862,0.0072884790056208905,-0.030655269152144518
0.0031583778000071608,0.007039532796130469,-0.03170947680495116
0.003260977158308323,0.0067835223840856974,-0.032735305621230004
0.00336065300872612,0.006520678846214569,-0.033731805417341706
0.003457312950755228,0.0062512399296439135,-0.034698052826979756
0.0035508673466510296,0.005975449844795814,-0.03563315218503165
0.003641229407430004,0.0056935590515291715,-0.036536236386494066
0.0037283152762907926,0.005405824038763369,-0.03740646771958064
0.003812044109373772,0.0051125070978209715,-0.038243038672197686
0.003892338153780849,0.004813876089723276,-0.03904517271100198
0.003969122822781123,0.004510204206670702,-0.039812125032294046
0.004042326768132202,0.004201769727940649,-0.0405431832840423
0.0041118819494514024,0.003888855770436011,-0.041237668258378025
0.004177723700575373,0.0035717500341146094,-0.04189493455394507
0.0042397907928503255,0.003250744542523474,-0.04251437120752511
0.004298025495297679,0.0029261353786556176,-0.04309540229438563
0.0043523736316016005,0.0025982224163443946,-0.04363748749681502
0.004402784633865918,0.002267309047412376,-0.04414012264031882
0.004449211593088351,0.0019337019047967082,-0.04460284019695626
