x1,v1,a1
0.01,-0.0,-0.10000000000000002
0.009995000416652779,-0.0009998333416664687,-0.0999500041665278
0.00998000666577784,-0.0019986669333079384,-0.09980006665777842
0.009955033739876627,-0.0029955020245661266,-0.0995503373987663
0.00992010660979403,-0.0039893418634165964,-0.09920106609794031
0.009875260199749632,-0.004979192692837724,-0.09875260199749634
0.009820539352416405,-0.005964064744484907,-0.09820539352416408
0.009755998784081761,-0.006942973228376434,-0.09755998784081764
0.009681703029935837,-0.007914939317601401,-0.09681703029935838
0.009597726379541666,-0.008878991127065057,-0.09597726379541668
0.009504152802551829,-0.009834164685292916,-0.09504152802551831
0.009401075864745772,-0.010779504898321883,-0.09401075864745774
0.009288598634471843,-0.011714066504714665,-0.09288598634471847
0.00916683357958753,-0.0126369150207424,-0.09166833579587531
0.009035902455000962,-0.013547127674790542,-0.09035902455000965
0.008895936180926168,-0.014443794330053569,-0.08895936180926169
0.00874707471197375,-0.015326018394595953,-0.08747074711973751
0.008589466897207954,-0.016192917717869366,-0.08589466897207956
0.00842327033131,-0.01704362547278974,-0.08423270331310001
0.008248651196996533,-0.017877291022492105,-0.08248651196996534
0.008065784098850755,-0.018693080770896573,-0.08065784098850756
0.007874851888732399,-0.01949017899623495,-0.078748518887324
0.007676045482941091,-0.020267788666704537,-0.07676045482941092
0.007469563671315979,-0.021025132237433505,-0.0746956367131598
0.0072556129184624405,-0.021761452427960997,-0.07255612918462442
0.0070344071573046965,-0.022476012979454448,-0.07034407157304698
0.006806167575170705,-0.023168099390907092,-0.06806167575170706
0.006571122392623266,-0.023837019633579426,-0.06571122392623267
0.006329506635258485,-0.024482104842970268,-0.06329506635258486
0.006081561898699751,-0.02510270998762554,-0.06081561898699752
0.005827536107022249,-0.025698214514115955,-0.0582753610702225
0.0055676832648495446,-0.026268022967538752,-0.055676832648495454
0.005302263203370131,-0.02681156558692296,-0.05302263203370132
0.005031541320527889,-0.027328298874942893,-0.05031541320527889
0.004755788315646248,-0.02781770614137022,-0.04755788315646249
0.004475279918751446,-0.02827929801972108,-0.044752799187514465
0.004190296614865456,-0.02871261295658184,-0.04190296614865457
0.003901123363544345,-0.029117217673124002,-0.039011233635443454
0.0036080493139424657,-0.029492707598346976,-0.036080493139424664
0.0033113675156873973,-0.029838707273615307,-0.03311367515687398
0.0030113746258547368,-0.03015487072808608,-0.030113746258547375
0.0027083706123357445,-0.0304408818246509,-0.02708370612335745
0.0024026584538944444,-0.03069645457604666,-0.024026584538944448
0.0020945438372141113,-0.03092133343081899,-0.020945438372141117
0.0017843348512360658,-0.031115293528852398,-0.01784334851236066
0.0014723416790964011,-0.03127814092621165,-0.014723416790964014
0.0011588762879686878,-0.03140971278906955,-0.011588762879686881
0.000844252117122811,-0.031509877556527205,-0.008442521171228111
0.0005287837645118114,-0.03157853507216393,-0.005287837645118115
0.00021278667220014493,-0.03161561668418537,-0.00212786672200145
-0.00010342318905209227,-0.03162108531406952,0.0010342318905209229
-0.00041952963573358917,-0.031594935493642215,0.004195296357335893
-0.000735216587738988,-0.0315371933705448,0.007352165877389881
-0.0010501683844226567,-0.03144791668208868,0.010501683844226568
-0.0013640701002330178,-0.03132719469752284,0.01364070100233018
-0.001676607859611865,-0.03117514812877202,0.016766078596118655
-0.0019874691508437628,-0.030991929009734843,0.019874691508437632
-0.0022963431385417273,-0.03077772054426259,0.022963431385417277
-0.0026029209744566958,-0.030532736922970635,0.02602920974456696
-0.0029068961063000625,-0.030257223109065638,0.02906896106300063
-0.0032079645842703953,-0.029951454593402788,0.03207964584270396
-0.0035058253649779304,-0.02961573711901789,0.03505825364977931
-0.0038001806124628628,-0.029250406375409797,0.03800180612462863
-0.004090735996006495,-0.02885582766287891,0.040907359960064955
-0.0043772009844374234,-0.028432395527257296,0.04377200984437424
-0.004659289136638505,-0.027980533365395743,0.04659289136638506
-0.004936718387964096,-0.02750069300180219,0.049367183879640966
-0.005209211332281213,-0.02699335423685486,0.05209211332281214
-0.005476495499352524,-0.026459024367041877,0.05476495499352525
-0.005738303627283894,-0.025898237677707055,0.05738303627283895
-0.005994373929764011,-0.02531155490880906,0.05994373929764012
-0.00624445035782887,-0.024699562694228194,0.062444503578288714
-0.0064882828558894216,-0.02406287297518138,0.06488282855889423
-0.006725627611766299,-0.023402122388331958,0.067256276117663
-0.00695624730048169,-0.022717971629206073,0.06956247300481692
-0.007179911321564559,-0.022011104791552168,0.0717991132156456
-0.007396396029631861,-0.02128222868330431,0.07396396029631862
-0.007605484958015322,-0.020532072119833083,0.07605484958015322
-0.007806969035210055,-0.019761385195191,0.07806969035210057
-0.008000646793928645,-0.018970938532080935,0.08000646793928647
-0.008186324572551648,-0.018161522511297636,0.08186324572551651
-0.008363816708773073,-0.017333946481412812,0.08363816708773075
-0.008532945725247222,-0.016489037949493957,0.08532945725247222
-0.00869354250705123,-0.0156276417536663,0.08693542507051231
-0.008845446470785912,-0.01475061921834506,0.08845446470785913
-0.00898850572514578,-0.013858847292982758,0.0898850572514578
-0.009122577222797678,-0.012953217675192917,0.09122577222797679
-0.009247526903416205,-0.01203463591912671,0.09247526903416207
-0.009363229827732873,-0.011104020529994273,0.09363229827732875
-0.00946957030246495,-0.010162302045636055,0.09469570302464952
-0.009566441995999118,-0.009210422106062464,0.0956644199599912
-0.009653748044714213,-0.008249332511892402,0.09653748044714215
-0.009731401149836783,-0.007279994272631909,0.09731401149836784
-0.00979932366473258,-0.006303376645744752,0.09799323664732582
-0.00985744767254673,-0.005320456167475727,0.09857447672546733
-0.009905715054114925,-0.004332215676395796,0.09905715054114927
-0.009944077546077743,-0.003339643330645422,0.09944077546077745
-0.00997249678913999,-0.0023437316198587363,0.09972496789139992
-0.009990944366426797,-0.001345476372756637,0.09990944366426799
-0.009999401831898123,-0.00034587576140107423,0.09999401831898125
-0.00999786072879326,0.0006540706968938702,0.0999786072879326
-0.009986322598086891,0.0016533631389959952,0.09986322598086894
-0.009964798976948248,0.0026510023557347936,0.0996479897694825
-0.009933311387204892,0.0036459907910273556,0.09933311387204893
-0.009891891313822688,0.004637333539351315,0.0989189131382269
-0.00984058017342346,0.005624039340567518,0.09840580173423462
-0.009779429272871822,0.006605121571097476,0.09779429272871823
-0.009708499757972586,0.007579599230464787,0.09708499757972588
-0.009627862552330056,0.008546497922213849,0.09627862552330059
-0.009537598286430334,0.009504850828225116,0.09537598286430335
-0.009437797217017544,0.010453699675452658,0.09437797217017546
-0.009328559136844624,0.011392095694117338,0.09328559136844626
-0.009209993274888875,0.012319100566397578,0.09209993274888877
-0.009082218187132092,0.013233787364668913,0.09082218187132095
